R, 1567866560.810606, -127862.570000, 2192.050000
R, 1567866560.821739, -134881.970000, 2045.750000
R, 1567866560.832924, -140967.600000, 1900.340000
R, 1567866560.842997, -124288.470000, 1765.670000
R, 1567866560.854650, -121696.450000, 1682.620000
R, 1567866560.865847, -132563.640000, 1546.390000
R, 1567866560.876653, -122501.420000, 1426.320000
R, 1567866560.887147, -115127.830000, 1347.760000
R, 1567866560.898823, -129794.520000, 1221.490000
R, 1567866560.909469, -101507.620000, 1114.770000
R, 1567866560.920511, -118685.830000, 999.230000
R, 1567866560.931672, -102441.390000, 929.320000
R, 1567866560.942677, -101475.420000, 818.350000
R, 1567866560.952723, -98448.710000, 720.990000
R, 1567866560.964739, -96001.570000, 626.130000
R, 1567866560.976498, -91268.310000, 563.860000
R, 1567866560.986599, -86840.930000, 468.030000
R, 1567866560.996769, -73462.210000, 392.680000
R, 1567866561.008064, -86647.740000, 333.560000
R, 1567866561.020560, -67859.570000, 261.650000
R, 1567866561.030560, -77728.590000, 185.610000
R, 1567866561.040620, -77229.510000, 110.730000
R, 1567866561.052047, -59230.220000, 70.310000
R, 1567866561.063190, -67618.080000, 4.380000
R, 1567866561.075231, -59681.010000, -60.470000
R, 1567866561.086859, -53321.690000, -114.900000
R, 1567866561.096469, -55849.310000, -153.000000
R, 1567866561.106848, -57877.860000, -214.070000
R, 1567866561.118218, -42760.390000, -259.730000
R, 1567866561.129250, -38252.510000, -298.580000
R, 1567866561.141734, -39347.280000, -325.430000
R, 1567866561.150895, -45143.120000, -371.010000
R, 1567866561.161652, -36545.960000, -410.030000
R, 1567866561.173538, -32907.470000, -432.480000
R, 1567866561.184515, -30283.240000, -463.770000
R, 1567866561.196765, -28753.780000, -493.310000
R, 1567866561.205496, -29607.060000, -523.730000
R, 1567866561.216981, -28431.790000, -543.120000
R, 1567866561.228575, -22635.960000, -567.410000
R, 1567866561.240176, -17403.610000, -586.030000
R, 1567866561.251887, -14489.590000, -600.380000
R, 1567866561.260900, -11495.070000, -608.230000
R, 1567866561.271539, -8339.560000, -617.280000
R, 1567866561.283318, -5071.360000, -623.010000
R, 1567866561.295181, -2479.330000, -624.860000
R, 1567866561.305799, 1287.960000, -623.970000
R, 1567866561.315551, 4765.460000, -619.670000
R, 1567866561.326707, 8725.950000, -611.500000
R, 1567866561.338676, 11607.770000, -603.580000
R, 1567866561.349779, 16373.240000, -587.590000
R, 1567866561.361032, 22201.270000, -565.970000
R, 1567866561.370465, 27385.320000, -536.520000
R, 1567866561.382080, 33535.350000, -513.630000
R, 1567866561.393891, 32698.170000, -479.790000
R, 1567866561.403579, 34453.020000, -445.210000
R, 1567866561.416746, 37721.230000, -405.340000
R, 1567866561.426072, 47252.160000, -373.080000
R, 1567866561.436581, 54207.160000, -317.300000
R, 1567866561.448021, 47654.650000, -268.200000
R, 1567866561.458427, 52726.000000, -232.220000
R, 1567866561.470426, 71192.180000, -163.550000
R, 1567866561.479971, 64027.880000, -95.150000
R, 1567866561.491551, 65670.040000, -25.390000
R, 1567866561.501715, 84925.090000, 32.570000
R, 1567866561.512771, 70886.290000, 106.710000
R, 1567866561.524827, 88434.790000, 192.690000
R, 1567866561.535731, 84039.610000, 275.330000
R, 1567866561.546674, 76843.120000, 327.770000
R, 1567866561.556682, 84764.090000, 415.660000
R, 1567866561.568379, 72576.740000, 489.070000
R, 1567866561.581510, 88128.900000, 580.740000
R, 1567866561.591091, 77116.810000, 633.360000
R, 1567866561.601096, 85182.680000, 717.390000
R, 1567866561.611487, 75683.950000, 800.950000
R, 1567866561.622682, 75281.460000, 852.330000
R, 1567866561.634641, 96291.370000, 947.560000
R, 1567866561.645762, 78678.470000, 1028.570000
R, 1567866561.656047, 92411.380000, 1122.840000
R, 1567866561.666709, 75635.650000, 1174.450000
R, 1567866561.677882, 92878.260000, 1264.550000
R, 1567866561.690156, 83025.340000, 1355.630000
R, 1567866561.700135, 85311.480000, 1448.280000
R, 1567866561.711079, 88370.390000, 1508.590000
R, 1567866561.721835, 85504.670000, 1593.160000
R, 1567866561.732539, 94713.610000, 1693.890000
R, 1567866561.743856, 85021.690000, 1784.510000
R, 1567866561.755758, 99849.370000, 1852.650000
R, 1567866561.766126, 84731.890000, 1937.790000
R, 1567866561.778146, 103729.360000, 2043.270000
R, 1567866561.787547, 87388.320000, 2102.900000
R, 1567866561.798552, 104985.120000, 2207.190000
R, 1567866561.809203, 87050.230000, 2295.300000
R, 1567866561.820366, 110233.570000, 2404.110000
R, 1567866561.831425, 90624.330000, 2465.950000
R, 1567866561.842511, 107045.860000, 2573.280000
R, 1567866561.853167, 92089.390000, 2665.340000
R, 1567866561.864777, 114564.350000, 2776.280000
R, 1567866561.875623, 94858.510000, 2841.020000
R, 1567866561.886422, 103037.080000, 2949.240000
R, 1567866561.897502, 101314.420000, 3048.370000
R, 1567866561.909723, 113083.190000, 3125.540000
R, 1567866561.920293, 102650.690000, 3227.760000
R, 1567866561.931764, 93892.530000, 3332.320000
R, 1567866561.941668, 100106.960000, 3443.060000
R, 1567866561.952499, 102087.200000, 3512.740000
R, 1567866561.964257, 113759.370000, 3623.720000
R, 1567866561.975057, 92250.380000, 3721.550000
R, 1567866561.985970, 115224.430000, 3837.970000
R, 1567866561.997737, 97595.430000, 3904.570000
R, 1567866562.010020, 112374.810000, 4017.860000
R, 1567866562.018730, 100123.060000, 4117.130000
R, 1567866562.029655, 118347.740000, 4231.130000
R, 1567866562.040478, 102811.680000, 4301.300000
R, 1567866562.052242, 97321.740000, 4409.040000
R, 1567866562.064124, 114918.540000, 4519.840000
R, 1567866562.073417, 104357.240000, 4591.050000
R, 1567866562.084435, 113340.780000, 4701.870000
R, 1567866562.095235, 92540.170000, 4800.430000
R, 1567866562.107174, 113099.290000, 4915.610000
R, 1567866562.118381, 93956.930000, 4979.730000
R, 1567866562.128014, 90656.530000, 5073.200000
R, 1567866562.138701, 39154.090000, 5121.220000
R, 1567866562.150124, 15230.170000, 5130.570000
R, 1567866562.161042, -19512.650000, 5117.260000
R, 1567866562.174256, -50649.160000, 5071.220000
R, 1567866562.183096, -87919.600000, 4985.080000
R, 1567866562.194490, -95824.480000, 4919.690000
R, 1567866562.204939, -122115.030000, 4794.550000
R, 1567866562.216700, -98931.690000, 4694.930000
R, 1567866562.228089, -115063.430000, 4583.120000
R, 1567866562.238578, -105113.920000, 4511.390000
R, 1567866562.249691, -98770.700000, 4402.800000
R, 1567866562.261175, -116464.090000, 4291.500000
R, 1567866562.272212, -104920.720000, 4183.440000
R, 1567866562.283712, -125834.030000, 4097.570000
R, 1567866562.292686, -106595.070000, 3988.200000
R, 1567866562.303699, -115176.130000, 3864.210000
R, 1567866562.314858, -134334.590000, 3730.420000
R, 1567866562.326258, -113437.380000, 3653.010000
R, 1567866562.337875, -123113.210000, 3520.880000
R, 1567866562.347535, -143962.110000, 3381.930000
R, 1567866562.358505, -113485.680000, 3304.490000
R, 1567866562.369746, -136781.720000, 3168.050000
R, 1567866562.381141, -144042.610000, 3028.900000
R, 1567866562.393044, -120263.590000, 2903.600000
R, 1567866562.404043, -141450.580000, 2807.080000
R, 1567866562.414713, -147504.010000, 2663.360000
R, 1567866562.424727, -127621.080000, 2532.780000
R, 1567866562.435862, -138987.350000, 2394.680000
R, 1567866562.447128, -145974.560000, 2295.070000
R, 1567866562.458925, -127588.880000, 2166.420000
R, 1567866562.468530, -122920.010000, 2034.110000
R, 1567866562.479652, -139035.650000, 1900.030000
R, 1567866562.490507, -113855.970000, 1822.340000
R, 1567866562.501701, -117494.460000, 1694.470000
R, 1567866562.513530, -132628.040000, 1562.540000
R, 1567866562.524455, -106578.970000, 1489.810000
R, 1567866562.534782, -122388.730000, 1363.340000
R, 1567866562.546794, -124191.870000, 1241.810000
R, 1567866562.557512, -106047.690000, 1137.520000
R, 1567866562.568491, -111827.430000, 1061.210000
R, 1567866562.579682, -93345.150000, 962.220000
R, 1567866562.590135, -107142.460000, 855.020000
R, 1567866562.600676, -85005.590000, 768.890000
R, 1567866562.612533, -100139.160000, 700.550000
R, 1567866562.622820, -83363.430000, 612.270000
R, 1567866562.632945, -96629.460000, 517.530000
R, 1567866562.644552, -79145.350000, 463.520000
R, 1567866562.656762, -73735.910000, 389.030000
R, 1567866562.667384, -81254.390000, 303.380000
R, 1567866562.678058, -70596.500000, 231.020000
R, 1567866562.688468, -81206.090000, 175.610000
R, 1567866562.700184, -64961.660000, 104.710000
R, 1567866562.712439, -57346.570000, 45.480000
R, 1567866562.721826, -68841.650000, -25.270000
R, 1567866562.732620, -60003.000000, -66.210000
R, 1567866562.742941, -53080.190000, -121.090000
R, 1567866562.754645, -60244.490000, -180.640000
R, 1567866562.766544, -55672.220000, -235.070000
R, 1567866562.775743, -44724.530000, -265.590000
R, 1567866562.786706, -41842.710000, -308.550000
R, 1567866562.798527, -48153.730000, -356.440000
R, 1567866562.808998, -46221.790000, -387.980000
R, 1567866562.821469, -37689.030000, -427.540000
R, 1567866562.832231, -34082.730000, -462.880000
R, 1567866562.842780, -31973.690000, -495.670000
R, 1567866562.853607, -33068.460000, -518.230000
R, 1567866562.865158, -32215.190000, -551.760000
R, 1567866562.876110, -25694.870000, -579.270000
R, 1567866562.886653, -21863.180000, -601.000000
R, 1567866562.897019, -18095.890000, -613.340000
R, 1567866562.908499, -15117.470000, -629.270000
R, 1567866562.920104, -12042.460000, -642.140000
R, 1567866562.931512, -10255.410000, -649.130000
R, 1567866562.940395, -6794.010000, -656.620000
R, 1567866562.952375, -3509.700000, -660.770000
R, 1567866562.964045, -1529.460000, -661.870000
R, 1567866562.975491, 1062.570000, -661.150000
R, 1567866562.986406, 3284.310000, -658.170000
R, 1567866562.995647, 6198.320000, -652.340000
R, 1567866563.007394, 8242.970000, -643.270000
R, 1567866563.018734, 11623.870000, -635.340000
R, 1567866563.029652, 15487.760000, -620.230000
R, 1567866563.039542, 20237.130000, -600.340000
R, 1567866563.050615, 24036.620000, -574.430000
R, 1567866563.062285, 32987.960000, -551.920000
R, 1567866563.073534, 41005.540000, -510.700000
R, 1567866563.084599, 37978.820000, -471.090000
R, 1567866563.096520, 38799.900000, -444.620000
R, 1567866563.105859, 44016.150000, -400.680000
R, 1567866563.116735, 57620.260000, -344.380000
R, 1567866563.128330, 55140.930000, -289.570000
R, 1567866563.139860, 51743.930000, -254.250000
R, 1567866563.149516, 67521.480000, -188.660000
R, 1567866563.160520, 73977.400000, -110.480000
R, 1567866563.172410, 70902.390000, -35.770000
R, 1567866563.183100, 90270.140000, 25.830000
R, 1567866563.193918, 70902.390000, 101.600000
R, 1567866563.204680, 86712.140000, 186.080000
R, 1567866563.215740, 86679.940000, 270.700000
R, 1567866563.227477, 76505.030000, 322.920000
R, 1567866563.238722, 87050.230000, 411.880000
R, 1567866563.248829, 72496.240000, 485.730000
R, 1567866563.259395, 87887.410000, 545.700000
R, 1567866563.270795, 78501.370000, 631.690000
R, 1567866563.282109, 86003.760000, 716.590000
R, 1567866563.292008, 88128.900000, 801.510000
R, 1567866563.302946, 76456.730000, 853.680000
R, 1567866563.314422, 97450.530000, 950.410000
R, 1567866563.325783, 80256.220000, 1032.640000
R, 1567866563.337601, 95180.500000, 1128.250000
R, 1567866563.346788, 76376.230000, 1180.370000
R, 1567866563.358569, 97498.830000, 1274.450000
R, 1567866563.370053, 83041.440000, 1364.710000
R, 1567866563.380434, 89513.460000, 1785.790000
R, 1567866563.390579, 84973.390000, 1519.520000
R, 1567866563.401726, 91912.290000, 1609.370000
R, 1567866563.412894, 103037.080000, 1708.750000
R, 1567866563.423653, 88982.170000, 2129.470000
R, 1567866563.434566, 93860.340000, 1869.570000
R, 1567866563.445679, 91815.690000, 1959.930000
R, 1567866563.456693, 108543.120000, 2064.340000
R, 1567866563.467654, 91461.500000, 2126.770000
R, 1567866563.478629, 97370.040000, 2230.260000
R, 1567866563.490135, 96275.270000, 2324.640000
R, 1567866563.501151, 110652.160000, 2431.230000
R, 1567866563.512409, 96500.660000, 2497.080000
R, 1567866563.524693, 95051.700000, 2601.390000
R, 1567866563.535328, 106095.990000, 2704.020000
R, 1567866563.544922, 106820.470000, 2776.920000
R, 1567866563.555631, 105741.800000, 2881.050000
R, 1567866563.566494, 90898.020000, 2981.800000
R, 1567866563.580836, 103552.260000, 3094.410000
R, 1567866563.589410, 98754.600000, 3161.810000
R, 1567866563.600459, 114709.240000, 3273.760000
R, 1567866563.611915, 93007.060000, 3370.230000
R, 1567866563.623372, 117494.460000, 3486.400000
R, 1567866563.634398, 97804.720000, 3553.150000
R, 1567866563.643752, 109138.800000, 3665.560000
R, 1567866563.654899, 103713.260000, 3767.290000
R, 1567866563.666918, 116061.610000, 3879.570000
R, 1567866563.677148, 106079.890000, 3951.960000
R, 1567866563.689959, 94858.510000, 4057.670000
R, 1567866563.698682, 118750.230000, 4171.940000
R, 1567866563.709782, 101491.520000, 4241.200000
R, 1567866563.721281, 116093.800000, 4354.710000
R, 1567866563.732445, 94649.210000, 4452.650000
R, 1567866563.744253, 118460.440000, 4569.280000
R, 1567866563.754526, 98641.900000, 4636.590000
R, 1567866563.764655, 107673.740000, 4748.470000
R, 1567866563.775699, 103906.450000, 4850.450000
R, 1567866563.786562, 111666.430000, 4957.530000
R, 1567866563.798434, 85826.660000, 5016.100000
R, 1567866563.809523, 65348.040000, 5090.110000
R, 1567866563.820519, 20414.220000, 5117.540000
R, 1567866563.831348, -2543.730000, 5115.820000
R, 1567866563.841660, -36320.570000, 5084.450000
R, 1567866563.853034, -79258.050000, 5010.970000
R, 1567866563.863661, -82381.360000, 4931.600000
R, 1567866563.874735, -86357.950000, 4872.670000
R, 1567866563.885934, -81801.780000, 4783.740000
R, 1567866563.896577, -80336.720000, 4703.750000
R, 1567866563.907068, -96275.270000, 4608.860000
R, 1567866563.918599, -85762.270000, 4550.350000
R, 1567866563.929700, -105580.800000, 4443.650000
R, 1567866563.940428, -93168.060000, 4349.170000
R, 1567866563.951271, -115804.010000, 4234.500000
R, 1567866563.963191, -114805.840000, 4156.160000
R, 1567866563.973783, -111328.340000, 4033.270000
R, 1567866563.984615, -126478.010000, 3910.230000
R, 1567866563.997191, -114693.140000, 3831.970000
R, 1567866564.006985, -129392.030000, 3696.190000
R, 1567866564.017711, -134237.990000, 3566.720000
R, 1567866564.029226, -118540.930000, 3441.670000
R, 1567866564.040239, -133738.900000, 3350.400000
R, 1567866564.051337, -131951.850000, 3222.360000
R, 1567866564.060936, -128104.060000, 3090.280000
R, 1567866564.072526, -145555.970000, 2950.050000
R, 1567866564.083525, -142899.540000, 2852.530000
R, 1567866564.094985, -138117.980000, 2712.510000
R, 1567866564.105937, -126268.720000, 2573.150000
R, 1567866564.116109, -145620.370000, 2430.600000
R, 1567866564.128339, -139244.950000, 2335.590000
R, 1567866564.138610, -116190.400000, 2208.770000
R, 1567866564.149163, -128474.350000, 2074.450000
R, 1567866564.159914, -129730.120000, 1985.920000
R, 1567866564.173858, -115337.130000, 1858.780000
R, 1567866564.183208, -130776.590000, 1725.610000
R, 1567866564.193837, -121165.160000, 1594.480000
R, 1567866564.203512, -111924.020000, 1518.100000
R, 1567866564.214629, -128876.840000, 1393.490000
R, 1567866564.228429, -112922.190000, 1278.630000
R, 1567866564.236987, -117623.260000, 1165.610000
R, 1567866564.248873, -98641.900000, 1098.290000
R, 1567866564.259359, -98609.700000, 990.550000
R, 1567866564.270659, -108285.530000, 884.890000
R, 1567866564.283378, -92572.370000, 821.730000
R, 1567866564.292169, -86019.860000, 735.700000
R, 1567866564.302458, -83556.630000, 644.770000
R, 1567866564.313766, -77953.990000, 561.170000
R, 1567866564.325310, -94745.810000, 496.520000
R, 1567866564.338965, -74090.100000, 418.800000
R, 1567866564.347002, -90415.030000, 329.800000
R, 1567866564.359109, -75265.360000, 254.820000
R, 1567866564.369157, -72673.340000, 205.220000
R, 1567866564.380099, -72125.950000, 127.790000
R, 1567866564.391743, -58344.740000, 66.850000
R, 1567866564.402730, -63351.700000, -1.360000
R, 1567866564.413131, -65396.340000, -45.990000
R, 1567866564.423752, -50423.770000, -99.330000
R, 1567866564.434951, -51937.130000, -151.490000
R, 1567866564.446992, -61049.470000, -193.140000
R, 1567866564.457950, -49312.900000, -245.760000
R, 1567866564.467772, -41923.210000, -289.760000
R, 1567866564.478355, -41569.020000, -333.410000
R, 1567866564.491129, -49248.500000, -367.010000
R, 1567866564.501948, -42132.500000, -411.870000
R, 1567866564.511761, -35708.790000, -449.450000
R, 1567866564.522674, -32537.180000, -482.080000
R, 1567866564.533744, -31104.320000, -503.290000
R, 1567866564.546099, -34179.330000, -537.760000
R, 1567866564.555143, -29687.560000, -569.300000
R, 1567866564.566073, -25308.480000, -594.180000
R, 1567866564.577731, -20865.010000, -608.410000
R, 1567866564.588883, -17387.510000, -626.760000
R, 1567866564.600132, -13459.220000, -641.250000
R, 1567866564.611121, -10609.600000, -648.490000
R, 1567866564.621516, -5779.740000, -655.300000
R, 1567866564.631788, -1159.170000, -657.180000
R, 1567866564.642692, 1336.260000, -655.370000
R, 1567866564.654496, 4105.380000, -652.550000
R, 1567866564.664600, 7099.900000, -645.810000
R, 1567866564.676397, 10883.290000, -635.350000
R, 1567866564.687391, 13507.520000, -620.760000
R, 1567866564.697741, 18450.080000, -608.160000
R, 1567866564.708800, 24117.120000, -584.460000
R, 1567866564.720438, 33631.950000, -552.010000
R, 1567866564.730913, 41536.820000, -523.660000
R, 1567866564.741767, 41971.510000, -480.200000
R, 1567866564.752714, 42534.990000, -437.340000
R, 1567866564.764582, 49409.500000, -388.390000
R, 1567866564.774848, 59439.510000, -347.820000
R, 1567866564.786458, 53144.590000, -290.870000
R, 1567866564.797570, 55929.810000, -235.140000
R, 1567866564.809992, 68117.170000, -160.820000
