T, 1567866560.713650, 8896
T, 1567866560.716415, 8983
T, 1567866560.719271, 9069
T, 1567866560.722970, 9161
T, 1567866560.724935, 9252
T, 1567866560.727649, 9346
T, 1567866560.730896, 9441
T, 1567866560.734265, 9536
T, 1567866560.736218, 9634
T, 1567866560.739368, 9731
T, 1567866560.742039, 9826
T, 1567866560.745211, 9924
T, 1567866560.747879, 10027
T, 1567866560.751199, 10126
T, 1567866560.754664, 10227
T, 1567866560.756706, 10328
T, 1567866560.759403, 10435
T, 1567866560.762586, 10538
T, 1567866560.767119, 10641
T, 1567866560.768273, 10746
T, 1567866560.771017, 10852
T, 1567866560.774539, 10960
T, 1567866560.777806, 11064
T, 1567866560.780006, 11170
T, 1567866560.782681, 11277
T, 1567866560.785737, 11387
T, 1567866560.788584, 11499
T, 1567866560.791408, 11603
T, 1567866560.794166, 11712
T, 1567866560.798503, 11825
T, 1567866560.799938, 11939
T, 1567866560.803063, 12051
T, 1567866560.806158, 12165
T, 1567866560.810074, 12279
T, 1567866560.811604, 12394
T, 1567866560.814769, 12512
T, 1567866560.817499, 12626
T, 1567866560.821328, 12744
T, 1567866560.823190, 12854
T, 1567866560.826351, 12970
T, 1567866560.829378, 13083
T, 1567866560.832674, 13196
T, 1567866560.835057, 13314
T, 1567866560.838440, 13431
T, 1567866560.841007, 13544
T, 1567866560.843850, 13661
T, 1567866560.846525, 13771
T, 1567866560.849903, 13893
T, 1567866560.852388, 14000
T, 1567866560.855464, 14121
T, 1567866560.858262, 14239
T, 1567866560.861985, 14357
T, 1567866560.865304, 14468
T, 1567866560.866953, 14586
T, 1567866560.869734, 14706
T, 1567866560.873105, 14826
T, 1567866560.876531, 14946
T, 1567866560.878492, 15059
T, 1567866560.881176, 15175
T, 1567866560.884434, 15294
T, 1567866560.887423, 15411
T, 1567866560.890158, 15527
T, 1567866560.892961, 15647
T, 1567866560.896255, 15766
T, 1567866560.899117, 15882
T, 1567866560.901726, 15999
T, 1567866560.904729, 16123
T, 1567866560.908521, 16242
T, 1567866560.910344, 16358
T, 1567866560.913538, 16474
T, 1567866560.916281, 16592
T, 1567866560.920147, 16709
T, 1567866560.922044, 16824
T, 1567866560.925043, 16945
T, 1567866560.927778, 17057
T, 1567866560.930866, 17163
T, 1567866560.933521, 17275
T, 1567866560.936592, 17399
T, 1567866560.939605, 17505
T, 1567866560.942369, 17605
T, 1567866560.945483, 17715
T, 1567866560.948472, 17841
T, 1567866560.951005, 17950
T, 1567866560.954026, 18053
T, 1567866560.956730, 18166
T, 1567866560.960109, 18282
T, 1567866560.964409, 18388
T, 1567866560.965937, 18484
T, 1567866560.968324, 18593
T, 1567866560.971668, 18702
T, 1567866560.976092, 18809
T, 1567866560.977165, 18908
T, 1567866560.979918, 19008
T, 1567866560.982963, 19105
T, 1567866560.986119, 19207
T, 1567866560.989084, 19312
T, 1567866560.991797, 19402
T, 1567866560.994907, 19505
T, 1567866560.997225, 19600
T, 1567866561.000337, 19700
T, 1567866561.003454, 19794
T, 1567866561.007475, 19891
T, 1567866561.008862, 19982
T, 1567866561.011904, 20069
T, 1567866561.014941, 20157
T, 1567866561.019129, 20249
T, 1567866561.020818, 20340
T, 1567866561.023592, 20429
T, 1567866561.026341, 20514
T, 1567866561.030158, 20605
T, 1567866561.032229, 20689
T, 1567866561.035265, 20773
T, 1567866561.037983, 20857
T, 1567866561.041085, 20940
T, 1567866561.044072, 21023
T, 1567866561.046966, 21106
T, 1567866561.049743, 21177
T, 1567866561.052744, 21261
T, 1567866561.055628, 21335
T, 1567866561.058710, 21409
T, 1567866561.062240, 21486
T, 1567866561.064133, 21559
T, 1567866561.066967, 21638
T, 1567866561.070220, 21713
T, 1567866561.074751, 21786
T, 1567866561.075684, 21863
T, 1567866561.078679, 21933
T, 1567866561.081666, 22005
T, 1567866561.086447, 22080
T, 1567866561.087306, 22146
T, 1567866561.090233, 22212
T, 1567866561.093409, 22278
T, 1567866561.096704, 22349
T, 1567866561.098988, 22414
T, 1567866561.101897, 22483
T, 1567866561.105156, 22544
T, 1567866561.107646, 22611
T, 1567866561.110723, 22672
T, 1567866561.113451, 22745
T, 1567866561.117628, 22797
T, 1567866561.119148, 22864
T, 1567866561.122478, 22917
T, 1567866561.125105, 22994
T, 1567866561.128646, 23046
T, 1567866561.130777, 23102
T, 1567866561.133906, 23161
T, 1567866561.136845, 23230
T, 1567866561.141850, 23280
T, 1567866561.142325, 23326
T, 1567866561.145323, 23397
T, 1567866561.148244, 23445
T, 1567866561.151362, 23499
T, 1567866561.154050, 23539
T, 1567866561.157348, 23597
T, 1567866561.160122, 23641
T, 1567866561.162828, 23697
T, 1567866561.165624, 23731
T, 1567866561.169006, 23777
T, 1567866561.172590, 23819
T, 1567866561.174529, 23864
T, 1567866561.177238, 23897
T, 1567866561.180556, 23936
T, 1567866561.183933, 23974
T, 1567866561.186117, 24010
T, 1567866561.189201, 24044
T, 1567866561.192216, 24079
T, 1567866561.196171, 24117
T, 1567866561.197772, 24146
T, 1567866561.200426, 24173
T, 1567866561.203584, 24197
T, 1567866561.206146, 24228
T, 1567866561.209557, 24257
T, 1567866561.212121, 24279
T, 1567866561.215300, 24299
T, 1567866561.218156, 24320
T, 1567866561.221220, 24345
T, 1567866561.224104, 24363
T, 1567866561.227923, 24383
T, 1567866561.229376, 24400
T, 1567866561.232439, 24419
T, 1567866561.235888, 24431
T, 1567866561.239552, 24445
T, 1567866561.240957, 24459
T, 1567866561.244377, 24468
T, 1567866561.247011, 24481
T, 1567866561.251327, 24489
T, 1567866561.252628, 24501
T, 1567866561.255769, 24502
T, 1567866561.258662, 24514
T, 1567866561.261629, 24517
T, 1567866561.264527, 24525
T, 1567866561.267607, 24524
T, 1567866561.270428, 24528
T, 1567866561.273073, 24531
T, 1567866561.275872, 24532
T, 1567866561.279190, 24534
T, 1567866561.282761, 24531
T, 1567866561.284565, 24528
T, 1567866561.287377, 24525
T, 1567866561.290420, 24517
T, 1567866561.294661, 24516
T, 1567866561.296542, 24509
T, 1567866561.299125, 24502
T, 1567866561.302534, 24493
T, 1567866561.305414, 24486
T, 1567866561.307854, 24468
T, 1567866561.310558, 24463
T, 1567866561.314007, 24442
T, 1567866561.316569, 24437
T, 1567866561.319597, 24414
T, 1567866561.322384, 24400
T, 1567866561.325738, 24382
T, 1567866561.328344, 24367
T, 1567866561.331364, 24340
T, 1567866561.334239, 24321
T, 1567866561.338071, 24309
T, 1567866561.339623, 24288
T, 1567866561.342703, 24259
T, 1567866561.345382, 24234
T, 1567866561.349206, 24215
T, 1567866561.351188, 24191
T, 1567866561.354287, 24155
T, 1567866561.357146, 24128
T, 1567866561.360819, 24105
T, 1567866561.362781, 24075
T, 1567866561.365914, 24033
T, 1567866561.368794, 23998
T, 1567866561.371641, 23966
T, 1567866561.374559, 23938
T, 1567866561.377867, 23892
T, 1567866561.381282, 23855
T, 1567866561.383619, 23813
T, 1567866561.386393, 23777
T, 1567866561.389270, 23736
T, 1567866561.393078, 23692
T, 1567866561.395219, 23652
T, 1567866561.397821, 23602
T, 1567866561.401014, 23560
T, 1567866561.404096, 23509
T, 1567866561.406590, 23458
T, 1567866561.409418, 23414
T, 1567866561.415233, 23356
T, 1567866561.416287, 23309
T, 1567866561.418591, 23252
T, 1567866561.421114, 23191
T, 1567866561.425247, 23132
T, 1567866561.426729, 23072
T, 1567866561.429729, 23011
T, 1567866561.432840, 22948
T, 1567866561.436050, 22882
T, 1567866561.438230, 22816
T, 1567866561.440897, 22743
T, 1567866561.444322, 22676
T, 1567866561.448117, 22602
T, 1567866561.449814, 22536
T, 1567866561.452975, 22455
T, 1567866561.455944, 22376
T, 1567866561.458687, 22306
T, 1567866561.461532, 22230
T, 1567866561.464881, 22148
T, 1567866561.469362, 22060
T, 1567866561.470558, 21981
T, 1567866561.473039, 21903
T, 1567866561.475787, 21816
T, 1567866561.479125, 21728
T, 1567866561.481583, 21635
T, 1567866561.484756, 21548
T, 1567866561.487488, 21458
T, 1567866561.491138, 21371
T, 1567866561.493079, 21269
T, 1567866561.496246, 21169
T, 1567866561.499061, 21079
T, 1567866561.502071, 20969
T, 1567866561.504716, 20871
T, 1567866561.508045, 20773
T, 1567866561.510965, 20667
T, 1567866561.513873, 20563
T, 1567866561.516557, 20449
T, 1567866561.519801, 20344
T, 1567866561.524035, 20236
T, 1567866561.525368, 20128
T, 1567866561.528337, 20015
T, 1567866561.531368, 19903
T, 1567866561.534920, 19790
T, 1567866561.536985, 19671
T, 1567866561.539964, 19550
T, 1567866561.542825, 19434
T, 1567866561.546101, 19313
T, 1567866561.548730, 19184
T, 1567866561.551394, 19062
T, 1567866561.554457, 18922
T, 1567866561.557155, 18802
T, 1567866561.560218, 18675
T, 1567866561.562899, 18543
T, 1567866561.566028, 18408
T, 1567866561.568922, 18270
T, 1567866561.572078, 18139
T, 1567866561.574822, 18007
T, 1567866561.580337, 17865
T, 1567866561.581270, 17722
T, 1567866561.583266, 17574
T, 1567866561.585944, 17432
T, 1567866561.590119, 17285
T, 1567866561.591823, 17143
T, 1567866561.595013, 16992
T, 1567866561.597994, 16843
T, 1567866561.601306, 16692
T, 1567866561.603560, 16535
T, 1567866561.606729, 16376
T, 1567866561.609575, 16209
T, 1567866561.612411, 16052
T, 1567866561.615114, 15891
T, 1567866561.618528, 15728
T, 1567866561.620995, 15559
T, 1567866561.624255, 15390
T, 1567866561.626565, 15230
T, 1567866561.630150, 15060
T, 1567866561.633979, 14892
T, 1567866561.635497, 14729
T, 1567866561.638214, 14561
T, 1567866561.641716, 14393
T, 1567866561.645371, 14230
T, 1567866561.647308, 14060
T, 1567866561.650325, 13892
T, 1567866561.653043, 13725
T, 1567866561.656483, 13562
T, 1567866561.658746, 13403
T, 1567866561.661649, 13235
T, 1567866561.664673, 13076
T, 1567866561.667292, 12922
T, 1567866561.670587, 12762
T, 1567866561.673988, 12603
T, 1567866561.676993, 12445
T, 1567866561.678931, 12289
T, 1567866561.682000, 12134
T, 1567866561.685089, 11988
T, 1567866561.689583, 11842
T, 1567866561.690830, 11697
T, 1567866561.693427, 11555
T, 1567866561.696460, 11420
T, 1567866561.699600, 11280
T, 1567866561.702274, 11143
T, 1567866561.705354, 11008
T, 1567866561.708277, 10878
T, 1567866561.711518, 10748
T, 1567866561.714048, 10616
T, 1567866561.717192, 10489
T, 1567866561.719871, 10365
T, 1567866561.722837, 10241
T, 1567866561.725405, 10108
T, 1567866561.728652, 9980
T, 1567866561.731349, 9862
T, 1567866561.734483, 9739
T, 1567866561.737266, 9617
T, 1567866561.739995, 9499
T, 1567866561.743086, 9384
T, 1567866561.745361, 9268
T, 1567866561.748226, 9153
T, 1567866561.751494, 9037
T, 1567866561.755164, 8930
T, 1567866561.756583, 8823
T, 1567866561.759652, 8712
T, 1567866561.762402, 8603
T, 1567866561.765777, 8500
T, 1567866561.768170, 8394
T, 1567866561.771312, 8290
T, 1567866561.773788, 8189
T, 1567866561.777326, 8091
T, 1567866561.779345, 7993
T, 1567866561.782488, 7894
T, 1567866561.785177, 7796
T, 1567866561.787889, 7703
T, 1567866561.790994, 7613
T, 1567866561.793653, 7523
T, 1567866561.796379, 7432
T, 1567866561.799435, 7346
T, 1567866561.802180, 7259
T, 1567866561.805209, 7172
T, 1567866561.807929, 7087
T, 1567866561.810598, 7002
T, 1567866561.813710, 6919
T, 1567866561.816469, 6838
T, 1567866561.819189, 6756
T, 1567866561.822236, 6680
T, 1567866561.824944, 6602
T, 1567866561.827730, 6526
T, 1567866561.830802, 6454
T, 1567866561.833471, 6380
T, 1567866561.836521, 6312
T, 1567866561.839324, 6243
T, 1567866561.842017, 6172
T, 1567866561.845135, 6106
T, 1567866561.848195, 6043
T, 1567866561.850705, 5978
T, 1567866561.853705, 5913
T, 1567866561.856641, 5854
T, 1567866561.859339, 5790
T, 1567866561.862437, 5731
T, 1567866561.864956, 5672
T, 1567866561.868201, 5612
T, 1567866561.870825, 5554
T, 1567866561.873683, 5495
T, 1567866561.876647, 5436
T, 1567866561.879470, 5377
T, 1567866561.882236, 5321
T, 1567866561.885565, 5267
T, 1567866561.887782, 5211
T, 1567866561.890577, 5159
T, 1567866561.893851, 5101
T, 1567866561.896815, 5049
T, 1567866561.899550, 4995
T, 1567866561.902300, 4940
T, 1567866561.905326, 4885
T, 1567866561.909084, 4834
T, 1567866561.910958, 4781
T, 1567866561.913692, 4726
T, 1567866561.916901, 4673
T, 1567866561.919964, 4619
T, 1567866561.922320, 4567
T, 1567866561.925733, 4513
T, 1567866561.928304, 4458
T, 1567866561.931591, 4401
T, 1567866561.933688, 4345
T, 1567866561.936598, 4285
T, 1567866561.940279, 4224
T, 1567866561.942395, 4159
T, 1567866561.945210, 4097
T, 1567866561.948316, 4034
T, 1567866561.951067, 3970
T, 1567866561.954141, 3904
T, 1567866561.956706, 3840
T, 1567866561.959690, 3782
T, 1567866561.963693, 3730
T, 1567866561.965072, 3685
T, 1567866561.967920, 3653
T, 1567866561.971032, 3632
T, 1567866561.974416, 3619
T, 1567866561.976422, 3619
T, 1567866561.979476, 3628
T, 1567866561.982222, 3647
T, 1567866561.985571, 3668
T, 1567866561.988067, 3691
T, 1567866561.990794, 3716
T, 1567866561.994083, 3745
T, 1567866561.997061, 3774
T, 1567866561.999215, 3802
T, 1567866562.002272, 3832
T, 1567866562.005461, 3863
T, 1567866562.009439, 3892
T, 1567866562.011031, 3922
T, 1567866562.013936, 3950
T, 1567866562.017957, 3982
T, 1567866562.019386, 4012
T, 1567866562.022263, 4041
T, 1567866562.025339, 4070
T, 1567866562.029197, 4105
T, 1567866562.030597, 4137
T, 1567866562.033664, 4168
T, 1567866562.036538, 4200
T, 1567866562.039306, 4239
T, 1567866562.042239, 4273
T, 1567866562.045318, 4307
T, 1567866562.048400, 4342
T, 1567866562.051969, 4383
T, 1567866562.053508, 4423
T, 1567866562.056750, 4457
T, 1567866562.059646, 4497
T, 1567866562.063231, 4536
T, 1567866562.065178, 4576
T, 1567866562.068248, 4611
T, 1567866562.070859, 4647
T, 1567866562.073890, 4684
T, 1567866562.076770, 4722
T, 1567866562.079470, 4754
T, 1567866562.083832, 4789
T, 1567866562.084887, 4823
T, 1567866562.088133, 4856
T, 1567866562.090854, 4887
T, 1567866562.094337, 4918
T, 1567866562.096626, 4949
T, 1567866562.099475, 4978
T, 1567866562.102346, 5005
T, 1567866562.106345, 5032
T, 1567866562.107766, 5059
T, 1567866562.111126, 5085
T, 1567866562.113914, 5108
T, 1567866562.116936, 5130
T, 1567866562.119457, 5153
T, 1567866562.122531, 5174
T, 1567866562.125081, 5198
T, 1567866562.128259, 5217
T, 1567866562.130822, 5236
T, 1567866562.133537, 5257
T, 1567866562.136651, 5276
T, 1567866562.139312, 5293
T, 1567866562.142461, 5309
T, 1567866562.145143, 5325
T, 1567866562.147891, 5343
T, 1567866562.150975, 5357
T, 1567866562.153698, 5369
T, 1567866562.156967, 5384
T, 1567866562.160302, 5399
T, 1567866562.162248, 5412
T, 1567866562.164909, 5425
T, 1567866562.168193, 5437
T, 1567866562.173156, 5448
T, 1567866562.174338, 5459
T, 1567866562.176373, 5473
T, 1567866562.179142, 5482
T, 1567866562.182756, 5490
T, 1567866562.184997, 5501
T, 1567866562.187839, 5510
T, 1567866562.190850, 5520
T, 1567866562.194338, 5530
T, 1567866562.196148, 5542
T, 1567866562.199267, 5552
T, 1567866562.202400, 5563
T, 1567866562.205338, 5575
T, 1567866562.208189, 5590
T, 1567866562.210968, 5601
T, 1567866562.214020, 5620
T, 1567866562.217084, 5634
T, 1567866562.219432, 5653
T, 1567866562.222440, 5668
T, 1567866562.226615, 5694
T, 1567866562.228464, 5712
T, 1567866562.230668, 5740
T, 1567866562.233824, 5760
T, 1567866562.237665, 5793
T, 1567866562.239166, 5816
T, 1567866562.242046, 5854
T, 1567866562.245388, 5880
T, 1567866562.249093, 5917
T, 1567866562.250511, 5951
T, 1567866562.253547, 5987
T, 1567866562.256484, 6027
T, 1567866562.261046, 6068
T, 1567866562.262011, 6109
T, 1567866562.264990, 6151
T, 1567866562.267959, 6197
T, 1567866562.271896, 6245
T, 1567866562.273294, 6291
T, 1567866562.276393, 6340
T, 1567866562.279558, 6393
T, 1567866562.283314, 6443
T, 1567866562.284840, 6498
T, 1567866562.287565, 6553
T, 1567866562.290486, 6613
T, 1567866562.293410, 6674
T, 1567866562.296441, 6732
T, 1567866562.299622, 6796
T, 1567866562.302288, 6859
T, 1567866562.304666, 6925
T, 1567866562.307976, 6991
T, 1567866562.310908, 7056
T, 1567866562.313692, 7124
T, 1567866562.316375, 7192
T, 1567866562.319146, 7264
T, 1567866562.321942, 7335
T, 1567866562.325563, 7407
T, 1567866562.327526, 7480
T, 1567866562.330640, 7552
T, 1567866562.333372, 7630
T, 1567866562.337180, 7707
T, 1567866562.339273, 7787
T, 1567866562.341858, 7866
T, 1567866562.344844, 7945
T, 1567866562.347902, 8029
T, 1567866562.350415, 8114
T, 1567866562.353548, 8198
T, 1567866562.356325, 8281
T, 1567866562.359003, 8369
T, 1567866562.361975, 8455
T, 1567866562.365116, 8542
T, 1567866562.367852, 8629
T, 1567866562.370615, 8718
T, 1567866562.373744, 8811
T, 1567866562.376394, 8900
T, 1567866562.379406, 8990
T, 1567866562.382725, 9082
T, 1567866562.385308, 9180
T, 1567866562.388169, 9277
T, 1567866562.392406, 9373
T, 1567866562.393394, 9472
T, 1567866562.396556, 9572
T, 1567866562.399284, 9676
T, 1567866562.403362, 9777
T, 1567866562.404741, 9877
T, 1567866562.407512, 9983
T, 1567866562.410623, 10089
T, 1567866562.414501, 10196
T, 1567866562.416490, 10300
T, 1567866562.419793, 10410
T, 1567866562.422602, 10518
T, 1567866562.425340, 10628
T, 1567866562.428316, 10734
T, 1567866562.431801, 10846
T, 1567866562.433868, 10956
T, 1567866562.438542, 11065
T, 1567866562.439770, 11176
T, 1567866562.442574, 11287
T, 1567866562.446280, 11399
T, 1567866562.448537, 11513
T, 1567866562.451324, 11624
T, 1567866562.454420, 11738
T, 1567866562.458731, 11856
T, 1567866562.460110, 11972
T, 1567866562.463034, 12088
T, 1567866562.465775, 12203
T, 1567866562.468380, 12324
T, 1567866562.471578, 12441
T, 1567866562.474467, 12560
T, 1567866562.477570, 12675
T, 1567866562.480104, 12791
T, 1567866562.483163, 12910
T, 1567866562.486032, 13028
T, 1567866562.489088, 13142
T, 1567866562.492155, 13264
T, 1567866562.494921, 13382
T, 1567866562.497676, 13501
T, 1567866562.501343, 13618
T, 1567866562.503508, 13734
T, 1567866562.506589, 13854
T, 1567866562.509286, 13971
T, 1567866562.512978, 14091
T, 1567866562.515326, 14210
T, 1567866562.518497, 14330
T, 1567866562.521186, 14446
T, 1567866562.524761, 14563
T, 1567866562.526590, 14684
T, 1567866562.529673, 14803
T, 1567866562.532865, 14920
T, 1567866562.536118, 15039
T, 1567866562.538335, 15157
T, 1567866562.541465, 15276
T, 1567866562.544524, 15390
T, 1567866562.547289, 15508
T, 1567866562.550153, 15635
T, 1567866562.553200, 15752
T, 1567866562.556845, 15866
T, 1567866562.558714, 15985
T, 1567866562.561638, 16109
T, 1567866562.564688, 16223
T, 1567866562.568090, 16346
T, 1567866562.570324, 16462
T, 1567866562.573031, 16577
T, 1567866562.576852, 16694
T, 1567866562.579500, 16813
T, 1567866562.581897, 16927
T, 1567866562.584592, 17039
T, 1567866562.587954, 17151
T, 1567866562.590543, 17266
T, 1567866562.593821, 17388
T, 1567866562.596569, 17494
T, 1567866562.600398, 17602
T, 1567866562.602337, 17716
T, 1567866562.605115, 17838
T, 1567866562.607948, 17942
T, 1567866562.611991, 18045
T, 1567866562.614047, 18162
T, 1567866562.617118, 18280
T, 1567866562.619812, 18383
T, 1567866562.622994, 18484
T, 1567866562.625330, 18594
T, 1567866562.628401, 18706
T, 1567866562.631087, 18818
T, 1567866562.634340, 18917
T, 1567866562.636888, 19017
T, 1567866562.639947, 19126
T, 1567866562.643016, 19231
T, 1567866562.645681, 19333
T, 1567866562.648588, 19428
T, 1567866562.651881, 19530
T, 1567866562.655273, 19624
T, 1567866562.657259, 19729
T, 1567866562.660494, 19823
T, 1567866562.663296, 19914
T, 1567866562.667065, 20006
T, 1567866562.668882, 20100
T, 1567866562.671707, 20200
T, 1567866562.674842, 20282
T, 1567866562.677826, 20384
T, 1567866562.680681, 20461
T, 1567866562.683581, 20563
T, 1567866562.687761, 20647
T, 1567866562.689135, 20733
T, 1567866562.692244, 20821
T, 1567866562.695111, 20913
T, 1567866562.699419, 20998
T, 1567866562.700765, 21081
T, 1567866562.703500, 21164
T, 1567866562.706590, 21243
T, 1567866562.711760, 21324
T, 1567866562.712699, 21409
T, 1567866562.715348, 21488
T, 1567866562.718112, 21571
T, 1567866562.721942, 21648
T, 1567866562.723768, 21730
T, 1567866562.726927, 21805
T, 1567866562.729641, 21883
T, 1567866562.732891, 21953
T, 1567866562.735380, 22031
T, 1567866562.738669, 22111
T, 1567866562.741766, 22190
T, 1567866562.744288, 22254
T, 1567866562.747061, 22328
T, 1567866562.750187, 22403
T, 1567866562.754015, 22476
T, 1567866562.755899, 22545
T, 1567866562.758756, 22613
T, 1567866562.762084, 22685
T, 1567866562.765270, 22754
T, 1567866562.767444, 22821
T, 1567866562.770215, 22883
T, 1567866562.773396, 22943
T, 1567866562.776086, 23011
T, 1567866562.779212, 23078
T, 1567866562.781769, 23136
T, 1567866562.784921, 23195
T, 1567866562.787746, 23256
T, 1567866562.790726, 23320
T, 1567866562.793575, 23389
T, 1567866562.798061, 23442
T, 1567866562.799232, 23491
T, 1567866562.802432, 23555
T, 1567866562.805228, 23614
T, 1567866562.808411, 23661
T, 1567866562.810963, 23709
T, 1567866562.814064, 23767
T, 1567866562.817072, 23820
T, 1567866562.821009, 23860
T, 1567866562.822503, 23913
T, 1567866562.825593, 23956
T, 1567866562.828586, 24006
T, 1567866562.832443, 24050
T, 1567866562.834262, 24098
T, 1567866562.837323, 24137
T, 1567866562.840256, 24171
T, 1567866562.843296, 24213
T, 1567866562.845749, 24253
T, 1567866562.849088, 24290
T, 1567866562.852782, 24318
T, 1567866562.854512, 24357
T, 1567866562.857316, 24398
T, 1567866562.860477, 24429
T, 1567866562.864593, 24453
T, 1567866562.865811, 24484
T, 1567866562.868892, 24517
T, 1567866562.872316, 24541
T, 1567866562.875273, 24560
T, 1567866562.877680, 24586
T, 1567866562.880444, 24616
T, 1567866562.883881, 24633
T, 1567866562.886457, 24650
T, 1567866562.889486, 24668
T, 1567866562.892421, 24695
T, 1567866562.895959, 24710
T, 1567866562.897881, 24720
T, 1567866562.901081, 24732
