R; 1567791910.778945; 5.780000; 2527.000000
R; 1567791910.790095; -30.950000; 2166.000000
R; 1567791910.801854; -64.320000; 2166.000000
R; 1567791910.812838; -85.060000; 2166.000000
R; 1567791910.823874; -113.470000; 2166.000000
R; 1567791910.834926; -140.170000; 2166.000000
R; 1567791910.845063; -158.800000; 2166.000000
R; 1567791910.855947; 171.090000; 2166.000000
R; 1567791910.867146; 142.000000; 2166.000000
R; 1567791910.878110; 114.520000; 2166.000000
R; 1567791910.888953; 97.010000; 2166.000000
R; 1567791910.899694; 72.920000; 2166.000000
R; 1567791910.911053; 50.990000; 2166.000000
R; 1567791910.922082; 36.560000; 2166.000000
R; 1567791910.932759; 13.100000; 2166.000000
R; 1567791910.943742; -12.360000; 1805.000000
R; 1567791910.954707; -38.000000; 1805.000000
R; 1567791910.966027; -55.310000; 1805.000000
R; 1567791910.976964; -81.580000; 1805.000000
R; 1567791910.987644; -107.570000; 1805.000000
R; 1567791910.998573; -133.260000; 1805.000000
R; 1567791911.009863; -151.460000; 1805.000000
R; 1567791911.021115; 178.850000; 1805.000000
R; 1567791911.031811; 149.590000; 1805.000000
R; 1567791911.042504; 131.570000; 1805.000000
R; 1567791911.054016; 105.400000; 1805.000000
R; 1567791911.065100; 80.520000; 1805.000000
R; 1567791911.075310; 56.820000; 1805.000000
R; 1567791911.086930; 40.670000; 1805.000000
R; 1567791911.097324; 14.520000; 1805.000000
R; 1567791911.108198; -12.950000; 1444.000000
R; 1567791911.119166; -38.330000; 1444.000000
R; 1567791911.130134; -54.490000; 1444.000000
R; 1567791911.141120; -78.700000; 1444.000000
R; 1567791911.152160; -103.130000; 1444.000000
R; 1567791911.163718; -119.470000; 1444.000000
R; 1567791911.175012; -145.500000; 1444.000000
R; 1567791911.185848; -175.010000; 1444.000000
R; 1567791911.196029; 154.510000; 1444.000000
R; 1567791911.207083; 135.820000; 1444.000000
R; 1567791911.217952; 109.520000; 1444.000000
R; 1567791911.229015; 85.240000; 1444.000000
R; 1567791911.239759; 62.920000; 1444.000000
R; 1567791911.251069; 48.010000; 1444.000000
R; 1567791911.262122; 23.660000; 1444.000000
R; 1567791911.273119; -3.550000; 1083.000000
R; 1567791911.283806; -21.520000; 1083.000000
R; 1567791911.294717; -46.850000; 1083.000000
R; 1567791911.305821; -71.270000; 1083.000000
R; 1567791911.317125; -95.480000; 1083.000000
R; 1567791911.327913; -111.420000; 1083.000000
T; 1567791911.328267; 6846.000000
T; 1567791911.330984; 6889.000000
T; 1567791911.333740; 6935.000000
T; 1567791911.336761; 6979.000000
R; 1567791911.338946; -136.400000; 1083.000000
T; 1567791911.339375; 7024.000000
T; 1567791911.342171; 7069.000000
T; 1567791911.345230; 7115.000000
T; 1567791911.347945; 7157.000000
R; 1567791911.349938; -165.110000; 1083.000000
T; 1567791911.350642; 7202.000000
T; 1567791911.353777; 7245.000000
T; 1567791911.356497; 7290.000000
T; 1567791911.359600; 7337.000000
R; 1567791911.360411; 162.980000; 1083.000000
T; 1567791911.362192; 7382.000000
T; 1567791911.365071; 7429.000000
T; 1567791911.368029; 7476.000000
T; 1567791911.371138; 7518.000000
R; 1567791911.371431; 142.720000; 1083.000000
T; 1567791911.373449; 7565.000000
T; 1567791911.376540; 7611.000000
T; 1567791911.379374; 7658.000000
T; 1567791911.382307; 7701.000000
R; 1567791911.382750; 115.200000; 1083.000000
T; 1567791911.385023; 7749.000000
T; 1567791911.387779; 7794.000000
T; 1567791911.390956; 7841.000000
T; 1567791911.393732; 7885.000000
R; 1567791911.393928; 89.800000; 1083.000000
T; 1567791911.396513; 7930.000000
T; 1567791911.399558; 7974.000000
T; 1567791911.402400; 8021.000000
R; 1567791911.405345; 73.600000; 1083.000000
T; 1567791911.405474; 8065.000000
T; 1567791911.408202; 8109.000000
T; 1567791911.410887; 8155.000000
T; 1567791911.413661; 8203.000000
R; 1567791911.415997; 49.010000; 1083.000000
T; 1567791911.416690; 8244.000000
T; 1567791911.419416; 8288.000000
T; 1567791911.422594; 8332.000000
T; 1567791911.425408; 8376.000000
R; 1567791911.426942; 21.240000; 1083.000000
T; 1567791911.428067; 8421.000000
T; 1567791911.431105; 8463.000000
T; 1567791911.433836; 8506.000000
T; 1567791911.436540; 8551.000000
R; 1567791911.437858; -10.280000; 722.000000
T; 1567791911.439503; 8596.000000
T; 1567791911.442352; 8640.000000
T; 1567791911.445067; 8683.000000
T; 1567791911.448226; 8728.000000
R; 1567791911.448821; -30.570000; 722.000000
T; 1567791911.450695; 8771.000000
T; 1567791911.453766; 8814.000000
T; 1567791911.456520; 8858.000000
T; 1567791911.459121; 8903.000000
R; 1567791911.459755; -58.880000; 722.000000
T; 1567791911.462276; 8946.000000
T; 1567791911.465053; 8991.000000
T; 1567791911.467757; 9034.000000
R; 1567791911.470216; -86.020000; 722.000000
T; 1567791911.470904; 9080.000000
T; 1567791911.473557; 9123.000000
T; 1567791911.476358; 9170.000000
T; 1567791911.479456; 9213.000000
R; 1567791911.481806; -112.730000; 722.000000
T; 1567791911.482205; 9258.000000
T; 1567791911.485245; 9301.000000
T; 1567791911.488030; 9347.000000
T; 1567791911.490829; 9393.000000
R; 1567791911.492224; -131.010000; 722.000000
T; 1567791911.493795; 9435.000000
T; 1567791911.496513; 9483.000000
T; 1567791911.499217; 9527.000000
T; 1567791911.502373; 9571.000000
R; 1567791911.503152; -161.880000; 722.000000
T; 1567791911.505153; 9615.000000
T; 1567791911.507812; 9659.000000
T; 1567791911.510927; 9704.000000
T; 1567791911.513642; 9746.000000
R; 1567791911.514153; 163.490000; 722.000000
T; 1567791911.516639; 9790.000000
T; 1567791911.519428; 9834.000000
T; 1567791911.522226; 9875.000000
R; 1567791911.525369; 141.510000; 722.000000
T; 1567791911.525477; 9920.000000
T; 1567791911.527938; 9965.000000
T; 1567791911.531009; 10006.000000
T; 1567791911.533802; 10049.000000
R; 1567791911.536026; 110.900000; 722.000000
T; 1567791911.536721; 10092.000000
T; 1567791911.539490; 10135.000000
T; 1567791911.542605; 10178.000000
T; 1567791911.545353; 10222.000000
R; 1567791911.546954; 82.670000; 722.000000
T; 1567791911.548388; 10264.000000
T; 1567791911.551233; 10305.000000
T; 1567791911.554227; 10352.000000
T; 1567791911.557655; 10395.000000
R; 1567791911.558070; 56.710000; 722.000000
T; 1567791911.560106; 10437.000000
T; 1567791911.562729; 10478.000000
T; 1567791911.565735; 10523.000000
T; 1567791911.568448; 10567.000000
R; 1567791911.568957; 38.970000; 722.000000
T; 1567791911.571492; 10607.000000
T; 1567791911.574223; 10651.000000
T; 1567791911.577314; 10695.000000
R; 1567791911.579774; 9.440000; 722.000000
T; 1567791911.579921; 10734.000000
T; 1567791911.583051; 10777.000000
T; 1567791911.585906; 10818.000000
T; 1567791911.589220; 10864.000000
R; 1567791911.591107; -21.270000; 361.000000
T; 1567791911.591750; 10903.000000
T; 1567791911.594843; 10947.000000
T; 1567791911.597569; 10989.000000
T; 1567791911.600635; 11033.000000
R; 1567791911.602093; -49.480000; 361.000000
T; 1567791911.603354; 11076.000000
T; 1567791911.606439; 11118.000000
T; 1567791911.609396; 11162.000000
T; 1567791911.612918; 11206.000000
R; 1567791911.613221; -67.170000; 361.000000
T; 1567791911.614970; 11247.000000
T; 1567791911.618037; 11291.000000
T; 1567791911.620772; 11336.000000
R; 1567791911.623906; -92.940000; 361.000000
T; 1567791911.624198; 11376.000000
T; 1567791911.626563; 11421.000000
T; 1567791911.629636; 11463.000000
T; 1567791911.632360; 11506.000000
R; 1567791911.634906; -117.730000; 361.000000
T; 1567791911.635444; 11552.000000
T; 1567791911.638243; 11594.000000
T; 1567791911.641259; 11640.000000
T; 1567791911.644011; 11683.000000
R; 1567791911.646080; -134.440000; 361.000000
T; 1567791911.647020; 11726.000000
T; 1567791911.649860; 11771.000000
T; 1567791911.652864; 11816.000000
T; 1567791911.655694; 11857.000000
R; 1567791911.657193; -162.160000; 361.000000
T; 1567791911.658668; 11899.000000
T; 1567791911.661406; 11946.000000
T; 1567791911.664470; 11988.000000
T; 1567791911.667764; 12032.000000
R; 1567791911.668026; 167.460000; 361.000000
T; 1567791911.670173; 12076.000000
T; 1567791911.672917; 12118.000000
T; 1567791911.675919; 12163.000000
R; 1567791911.678532; 139.060000; 361.000000
T; 1567791911.678661; 12205.000000
T; 1567791911.681614; 12248.000000
T; 1567791911.684400; 12291.000000
T; 1567791911.687513; 12334.000000
R; 1567791911.689868; 121.460000; 361.000000
T; 1567791911.690245; 12377.000000
T; 1567791911.693241; 12421.000000
T; 1567791911.695990; 12468.000000
T; 1567791911.699040; 12510.000000
R; 1567791911.700719; 96.450000; 361.000000
T; 1567791911.701742; 12551.000000
T; 1567791911.704873; 12601.000000
T; 1567791911.707756; 12644.000000
T; 1567791911.710762; 12686.000000
R; 1567791911.711444; 73.370000; 361.000000
T; 1567791911.713525; 12728.000000
T; 1567791911.716515; 12774.000000
T; 1567791911.719266; 12816.000000
T; 1567791911.722394; 12859.000000
R; 1567791911.722896; 51.120000; 361.000000
T; 1567791911.725162; 12902.000000
T; 1567791911.728202; 12948.000000
T; 1567791911.730956; 12989.000000
R; 1567791911.734042; 35.840000; 361.000000
T; 1567791911.734188; 13032.000000
T; 1567791911.736672; 13075.000000
T; 1567791911.739783; 13114.000000
T; 1567791911.742546; 13155.000000
R; 1567791911.744347; 10.250000; 361.000000
T; 1567791911.745631; 13200.000000
T; 1567791911.748432; 13241.000000
T; 1567791911.751476; 13286.000000
T; 1567791911.754415; 13326.000000
R; 1567791911.755474; -17.080000; 0.000000
T; 1567791911.757374; 13369.000000
T; 1567791911.760035; 13413.000000
T; 1567791911.763102; 13451.000000
T; 1567791911.766344; 13497.000000
R; 1567791911.766808; -34.620000; 0.000000
T; 1567791911.768832; 13541.000000
T; 1567791911.771627; 13581.000000
T; 1567791911.774691; 13616.000000
T; 1567791911.777295; 13658.000000
R; 1567791911.777893; -59.330000; 0.000000
T; 1567791911.780308; 13703.000000
T; 1567791911.783175; 13744.000000
T; 1567791911.786224; 13779.000000
R; 1567791911.788341; -83.190000; 0.000000
T; 1567791911.789091; 13822.000000
T; 1567791911.791946; 13865.000000
T; 1567791911.794805; 13903.000000
T; 1567791911.797756; 13939.000000
R; 1567791911.799383; -106.240000; 0.000000
T; 1567791911.800379; 13979.000000
T; 1567791911.803419; 14026.000000
T; 1567791911.806214; 14061.000000
T; 1567791911.809339; 14101.000000
R; 1567791911.810884; -121.120000; 0.000000
T; 1567791911.812065; 14139.000000
T; 1567791911.815220; 14184.000000
T; 1567791911.817964; 14216.000000
T; 1567791911.820970; 14258.000000
R; 1567791911.821767; -144.230000; 0.000000
T; 1567791911.823793; 14298.000000
T; 1567791911.826496; 14336.000000
T; 1567791911.829516; 14377.000000
T; 1567791911.832353; 14414.000000
R; 1567791911.832794; -170.120000; 0.000000
T; 1567791911.835352; 14454.000000
T; 1567791911.838144; 14495.000000
T; 1567791911.841262; 14533.000000
R; 1567791911.843985; 162.510000; 0.000000
T; 1567791911.844312; 14569.000000
T; 1567791911.847065; 14611.000000
T; 1567791911.850101; 14655.000000
T; 1567791911.852803; 14687.000000
R; 1567791911.854169; 145.160000; 0.000000
T; 1567791911.855893; 14726.000000
T; 1567791911.858674; 14766.000000
T; 1567791911.861372; 14808.000000
T; 1567791911.864705; 14843.000000
R; 1567791911.865099; 120.710000; 0.000000
T; 1567791911.867479; 14880.000000
T; 1567791911.870308; 14923.000000
T; 1567791911.873337; 14960.000000
R; 1567791911.876108; 97.510000; 0.000000
T; 1567791911.876288; 15000.000000
T; 1567791911.878948; 15040.000000
T; 1567791911.881886; 15081.000000
T; 1567791911.884951; 15119.000000
R; 1567791911.886969; 82.910000; 0.000000
T; 1567791911.887631; 15156.000000
T; 1567791911.890703; 15197.000000
T; 1567791911.893431; 15236.000000
T; 1567791911.896532; 15276.000000
R; 1567791911.898067; 62.110000; 0.000000
T; 1567791911.899290; 15309.000000
T; 1567791911.902286; 15347.000000
T; 1567791911.905085; 15390.000000
T; 1567791911.907692; 15423.000000
R; 1567791911.908844; 41.110000; 0.000000
T; 1567791911.910587; 15459.000000
T; 1567791911.913419; 15499.000000
T; 1567791911.916535; 15539.000000
T; 1567791911.919265; 15573.000000
R; 1567791911.920052; 17.760000; 0.000000
T; 1567791911.922566; 15610.000000
T; 1567791911.925540; 15651.000000
T; 1567791911.928193; 15692.000000
R; 1567791911.930955; 0.750000; 0.000000
T; 1567791911.931040; 15728.000000
T; 1567791911.933877; 15763.000000
T; 1567791911.936552; 15802.000000
T; 1567791911.939637; 15842.000000
T; 1567791911.942418; 15879.000000
R; 1567791911.942750; -24.970000; -361.000000
T; 1567791911.945556; 15916.000000
T; 1567791911.948666; 15954.000000
T; 1567791911.951477; 15995.000000
R; 1567791911.953011; -49.390000; -361.000000
T; 1567791911.954471; 16033.000000
T; 1567791911.957228; 16066.000000
T; 1567791911.960132; 16110.000000
T; 1567791911.963269; 16146.000000
R; 1567791911.964038; -65.190000; -361.000000
T; 1567791911.965749; 16187.000000
T; 1567791911.968972; 16223.000000
T; 1567791911.971997; 16261.000000
R; 1567791911.974814; -88.300000; -361.000000
T; 1567791911.975091; 16302.000000
T; 1567791911.977395; 16339.000000
T; 1567791911.980484; 16377.000000
T; 1567791911.983514; 16416.000000
R; 1567791911.986387; -110.630000; -361.000000
T; 1567791911.986552; 16452.000000
T; 1567791911.989022; 16493.000000
T; 1567791911.992070; 16531.000000
T; 1567791911.994816; 16566.000000
R; 1567791911.996959; -133.060000; -361.000000
T; 1567791911.997796; 16608.000000
T; 1567791912.000606; 16644.000000
T; 1567791912.003755; 16683.000000
T; 1567791912.006479; 16718.000000
R; 1567791912.008048; -149.100000; -361.000000
T; 1567791912.009579; 16755.000000
T; 1567791912.012223; 16792.000000
T; 1567791912.015332; 16832.000000
T; 1567791912.018298; 16868.000000
R; 1567791912.018967; -174.950000; -361.000000
T; 1567791912.020985; 16903.000000
T; 1567791912.023685; 16940.000000
T; 1567791912.026759; 16980.000000
T; 1567791912.029513; 17017.000000
R; 1567791912.029823; 159.330000; -361.000000
T; 1567791912.032563; 17054.000000
T; 1567791912.035800; 17092.000000
T; 1567791912.038487; 17126.000000
R; 1567791912.041148; 135.960000; -361.000000
T; 1567791912.041443; 17163.000000
T; 1567791912.044332; 17203.000000
T; 1567791912.047078; 17239.000000
T; 1567791912.050101; 17282.000000
R; 1567791912.051961; 121.100000; -361.000000
T; 1567791912.052855; 17316.000000
T; 1567791912.055916; 17353.000000
T; 1567791912.058649; 17395.000000
T; 1567791912.061700; 17428.000000
R; 1567791912.062928; 100.020000; -361.000000
T; 1567791912.064428; 17469.000000
T; 1567791912.067504; 17502.000000
T; 1567791912.070211; 17542.000000
T; 1567791912.073524; 17578.000000
R; 1567791912.073850; 80.350000; -361.000000
T; 1567791912.076037; 17613.000000
T; 1567791912.079124; 17654.000000
T; 1567791912.082023; 17693.000000
T; 1567791912.085344; 17731.000000
R; 1567791912.085569; 67.830000; -361.000000
T; 1567791912.087841; 17767.000000
T; 1567791912.090880; 17804.000000
T; 1567791912.093485; 17840.000000
R; 1567791912.095436; 48.980000; -361.000000
T; 1567791912.096549; 17875.000000
T; 1567791912.099267; 17912.000000
T; 1567791912.102261; 17948.000000
T; 1567791912.105603; 17983.000000
R; 1567791912.106895; 29.040000; -361.000000
T; 1567791912.108117; 18020.000000
T; 1567791912.110794; 18053.000000
T; 1567791912.114033; 18087.000000
T; 1567791912.116592; 18125.000000
R; 1567791912.117248; 8.000000; -361.000000
T; 1567791912.119654; 18158.000000
T; 1567791912.122446; 18193.000000
T; 1567791912.125491; 18227.000000
T; 1567791912.128274; 18261.000000
R; 1567791912.128864; -6.150000; -722.000000
T; 1567791912.131196; 18294.000000
T; 1567791912.133943; 18323.000000
T; 1567791912.137040; 18357.000000
R; 1567791912.139754; -26.240000; -722.000000
T; 1567791912.139847; 18386.000000
T; 1567791912.142703; 18423.000000
T; 1567791912.145365; 18453.000000
T; 1567791912.148479; 18485.000000
R; 1567791912.150296; -44.620000; -722.000000
T; 1567791912.151231; 18517.000000
T; 1567791912.154354; 18546.000000
T; 1567791912.157069; 18577.000000
T; 1567791912.160087; 18605.000000
R; 1567791912.161251; -61.350000; -722.000000
T; 1567791912.162883; 18634.000000
T; 1567791912.165969; 18660.000000
T; 1567791912.168746; 18691.000000
T; 1567791912.171757; 18716.000000
R; 1567791912.172791; -71.550000; -722.000000
T; 1567791912.174501; 18743.000000
T; 1567791912.177618; 18772.000000
T; 1567791912.180298; 18799.000000
T; 1567791912.183331; 18823.000000
R; 1567791912.183798; -85.750000; -722.000000
T; 1567791912.186175; 18847.000000
T; 1567791912.189178; 18868.000000
T; 1567791912.191995; 18894.000000
R; 1567791912.194237; -98.020000; -722.000000
T; 1567791912.195092; 18918.000000
T; 1567791912.197823; 18943.000000
T; 1567791912.201018; 18964.000000
T; 1567791912.203705; 18986.000000
R; 1567791912.205258; -105.100000; -722.000000
T; 1567791912.206708; 19006.000000
T; 1567791912.209427; 19026.000000
T; 1567791912.212518; 19045.000000
T; 1567791912.215596; 19063.000000
R; 1567791912.217019; -113.750000; -722.000000
T; 1567791912.218335; 19084.000000
T; 1567791912.221138; 19104.000000
T; 1567791912.224120; 19122.000000
T; 1567791912.227022; 19138.000000
R; 1567791912.227386; -120.070000; -722.000000
T; 1567791912.230028; 19153.000000
T; 1567791912.232659; 19171.000000
T; 1567791912.235711; 19189.000000
R; 1567791912.238094; -124.670000; -722.000000
T; 1567791912.238447; 19205.000000
T; 1567791912.241560; 19217.000000
T; 1567791912.244275; 19232.000000
T; 1567791912.247276; 19251.000000
R; 1567791912.249094; -127.070000; -722.000000
T; 1567791912.249968; 19265.000000
T; 1567791912.253010; 19276.000000
T; 1567791912.255823; 19290.000000
T; 1567791912.259393; 19301.000000
R; 1567791912.260041; -129.450000; -722.000000
T; 1567791912.261676; 19315.000000
T; 1567791912.264775; 19318.000000
T; 1567791912.267499; 19332.000000
T; 1567791912.270649; 19343.000000
R; 1567791912.271154; -130.200000; -722.000000
T; 1567791912.273306; 19347.000000
T; 1567791912.276361; 19353.000000
T; 1567791912.279184; 19363.000000
R; 1567791912.282047; -129.660000; -722.000000
T; 1567791912.282370; 19374.000000
T; 1567791912.284959; 19374.000000
T; 1567791912.287976; 19378.000000
T; 1567791912.290939; 19383.000000
R; 1567791912.293176; -128.830000; -722.000000
T; 1567791912.293820; 19389.000000
T; 1567791912.296682; 19382.000000
T; 1567791912.299723; 19384.000000
T; 1567791912.302480; 19387.000000
R; 1567791912.304021; -126.950000; -722.000000
T; 1567791912.305359; 19387.000000
T; 1567791912.308292; 19383.000000
T; 1567791912.311280; 19383.000000
T; 1567791912.314586; 19381.000000
R; 1567791912.315064; -124.110000; -722.000000
T; 1567791912.316967; 19380.000000
T; 1567791912.319825; 19372.000000
T; 1567791912.322829; 19367.000000
T; 1567791912.325494; 19366.000000
R; 1567791912.326062; -121.490000; -722.000000
T; 1567791912.328527; 19357.000000
T; 1567791912.331266; 19346.000000
T; 1567791912.334355; 19339.000000
R; 1567791912.336981; -116.220000; -722.000000
T; 1567791912.337288; 19333.000000
T; 1567791912.340176; 19323.000000
T; 1567791912.342927; 19313.000000
T; 1567791912.345986; 19300.000000
R; 1567791912.348025; -108.800000; -722.000000
T; 1567791912.348647; 19288.000000
T; 1567791912.351728; 19277.000000
T; 1567791912.354573; 19259.000000
T; 1567791912.357586; 19245.000000
R; 1567791912.358730; -99.100000; -722.000000
T; 1567791912.360373; 19230.000000
T; 1567791912.363407; 19212.000000
T; 1567791912.366200; 19196.000000
T; 1567791912.369967; 19177.000000
R; 1567791912.370264; -91.260000; -722.000000
T; 1567791912.371914; 19157.000000
T; 1567791912.375072; 19138.000000
T; 1567791912.377742; 19115.000000
R; 1567791912.380802; -77.370000; -722.000000
T; 1567791912.381050; 19094.000000
T; 1567791912.383533; 19073.000000
T; 1567791912.386607; 19052.000000
T; 1567791912.389323; 19030.000000
R; 1567791912.392018; -60.840000; -722.000000
T; 1567791912.392360; 19008.000000
T; 1567791912.395178; 18982.000000
T; 1567791912.398205; 18959.000000
T; 1567791912.400995; 18933.000000
R; 1567791912.403043; -41.460000; -722.000000
T; 1567791912.404019; 18907.000000
T; 1567791912.406758; 18877.000000
T; 1567791912.409812; 18852.000000
T; 1567791912.412586; 18824.000000
R; 1567791912.413732; -26.760000; -722.000000
T; 1567791912.415604; 18797.000000
T; 1567791912.418351; 18766.000000
T; 1567791912.421428; 18737.000000
T; 1567791912.424584; 18702.000000
R; 1567791912.424945; -1.470000; -722.000000
T; 1567791912.427402; 18671.000000
T; 1567791912.429961; 18635.000000
T; 1567791912.433077; 18598.000000
R; 1567791912.435453; 26.510000; -361.000000
T; 1567791912.435721; 18563.000000
T; 1567791912.438771; 18533.000000
T; 1567791912.441547; 18489.000000
T; 1567791912.444595; 18446.000000
R; 1567791912.446883; 44.710000; -361.000000
T; 1567791912.447271; 18408.000000
T; 1567791912.450338; 18369.000000
T; 1567791912.453228; 18324.000000
T; 1567791912.456223; 18285.000000
R; 1567791912.457945; 72.110000; -361.000000
T; 1567791912.458935; 18237.000000
T; 1567791912.461933; 18196.000000
T; 1567791912.464624; 18142.000000
T; 1567791912.468154; 18097.000000
R; 1567791912.468809; 103.390000; -361.000000
T; 1567791912.470455; 18050.000000
T; 1567791912.473672; 17995.000000
T; 1567791912.476295; 17940.000000
T; 1567791912.479537; 17892.000000
R; 1567791912.479598; 141.310000; -361.000000
T; 1567791912.481990; 17836.000000
T; 1567791912.485029; 17776.000000
T; 1567791912.487768; 17716.000000
R; 1567791912.490447; 171.340000; -361.000000
T; 1567791912.490916; 17666.000000
T; 1567791912.493629; 17602.000000
T; 1567791912.496729; 17540.000000
T; 1567791912.499471; 17481.000000
R; 1567791912.501791; -139.410000; -361.000000
T; 1567791912.502540; 17419.000000
T; 1567791912.505277; 17357.000000
T; 1567791912.508481; 17291.000000
T; 1567791912.511174; 17228.000000
R; 1567791912.513013; -92.930000; -361.000000
T; 1567791912.514421; 17163.000000
T; 1567791912.517063; 17092.000000
T; 1567791912.520258; 17027.000000
T; 1567791912.523276; 16960.000000
R; 1567791912.524057; -38.850000; -361.000000
