R, 1567796207.173078, -13088.930000, 116.290000, 14.000000, 5156.290000
R, 1567796207.183743, -16952.820000, 97.990000, 14.000000, 5137.990000
R, 1567796207.194921, -22394.460000, 82.710000, 14.000000, 5122.710000
R, 1567796207.206164, -27401.420000, 55.490000, 14.000000, 5095.490000
R, 1567796207.217129, -37624.630000, 19.040000, 14.000000, 5059.040000
R, 1567796207.228179, -46785.270000, 347.110000, 13.000000, 5027.110000
R, 1567796207.239123, -49522.190000, 296.770000, 13.000000, 4976.770000
R, 1567796207.249748, -49989.080000, 245.640000, 13.000000, 4925.640000
R, 1567796207.260743, -53031.890000, 188.460000, 13.000000, 4868.460000
R, 1567796207.272039, -63625.390000, 145.040000, 13.000000, 4825.040000
R, 1567796207.282449, -57620.260000, 85.290000, 13.000000, 4765.290000
R, 1567796207.293484, -57410.970000, 27.620000, 13.000000, 4707.620000
R, 1567796207.304601, -69807.620000, 316.610000, 12.000000, 4636.610000
R, 1567796207.315929, -66555.510000, 271.200000, 12.000000, 4591.200000
R, 1567796207.326622, -68036.670000, 202.710000, 12.000000, 4522.710000
R, 1567796207.337426, -77358.300000, 122.730000, 12.000000, 4442.730000
R, 1567796207.348984, -70242.310000, 74.810000, 12.000000, 4394.810000
R, 1567796207.359276, -77503.200000, 359.320000, 11.000000, 4319.320000
R, 1567796207.371109, -78758.960000, 276.700000, 11.000000, 4236.700000
R, 1567796207.382133, -74395.990000, 198.070000, 11.000000, 4158.070000
R, 1567796207.392257, -88644.080000, 137.580000, 11.000000, 4097.580000
R, 1567796207.403962, -75023.870000, 58.720000, 11.000000, 4018.720000
R, 1567796207.415065, -90318.440000, 331.070000, 10.000000, 3931.070000
R, 1567796207.426048, -84812.390000, 246.090000, 10.000000, 3846.090000
R, 1567796207.437003, -85649.570000, 187.650000, 10.000000, 3787.650000
R, 1567796207.447269, -84973.390000, 97.280000, 10.000000, 3697.280000
R, 1567796207.458276, -79499.540000, 16.910000, 10.000000, 3616.910000
R, 1567796207.469038, -91590.300000, 314.410000, 9.000000, 3554.410000
R, 1567796207.480956, -80030.830000, 230.710000, 9.000000, 3470.710000
R, 1567796207.491094, -93538.340000, 137.610000, 9.000000, 3377.610000
R, 1567796207.501751, -82445.760000, 55.950000, 9.000000, 3295.950000
R, 1567796207.512827, -85214.880000, 357.800000, 8.000000, 3237.800000
R, 1567796207.524370, -83218.540000, 269.990000, 8.000000, 3149.990000
R, 1567796207.534821, -83266.840000, 186.720000, 8.000000, 3066.720000
R, 1567796207.545727, -87549.310000, 100.160000, 8.000000, 2980.160000
R, 1567796207.556611, -71449.770000, 51.410000, 8.000000, 2931.410000
R, 1567796207.568254, -85359.780000, 327.600000, 7.000000, 2847.600000
R, 1567796207.579327, -75281.460000, 248.870000, 7.000000, 2768.870000
R, 1567796207.590185, -76070.340000, 196.960000, 7.000000, 2716.960000
R, 1567796207.600730, -78420.870000, 113.880000, 7.000000, 2633.880000
R, 1567796207.612171, -65509.040000, 44.890000, 7.000000, 2564.890000
R, 1567796207.622699, -75039.970000, 327.410000, 6.000000, 2487.410000
R, 1567796207.633603, -70934.590000, 279.010000, 6.000000, 2439.010000
R, 1567796207.645287, -65396.340000, 211.660000, 6.000000, 2371.660000
R, 1567796207.655601, -73800.300000, 136.000000, 6.000000, 2296.000000
R, 1567796207.667043, -65364.140000, 71.050000, 6.000000, 2231.050000
R, 1567796207.678288, -60598.680000, 29.700000, 6.000000, 2189.700000
R, 1567796207.689271, -71272.680000, 317.100000, 5.000000, 2117.100000
R, 1567796207.699445, -62997.510000, 251.350000, 5.000000, 2051.350000
R, 1567796207.710494, -62675.520000, 208.580000, 5.000000, 2008.580000
R, 1567796207.722207, -70548.200000, 135.940000, 5.000000, 1935.940000
R, 1567796207.732311, -59874.200000, 73.100000, 5.000000, 1873.100000
R, 1567796207.744092, -58119.350000, 10.740000, 5.000000, 1810.740000
R, 1567796207.754995, -69163.640000, 323.560000, 4.000000, 1763.560000
R, 1567796207.766139, -61194.360000, 259.980000, 4.000000, 1699.980000
R, 1567796207.776279, -61838.340000, 197.970000, 4.000000, 1637.970000
R, 1567796207.787115, -68648.450000, 129.510000, 4.000000, 1569.510000
R, 1567796207.798236, -59117.520000, 89.170000, 4.000000, 1529.170000
R, 1567796207.809089, -54641.850000, 33.390000, 4.000000, 1473.390000
R, 1567796207.820277, -64929.460000, 327.990000, 3.000000, 1407.990000
R, 1567796207.832231, -59922.500000, 287.110000, 3.000000, 1367.110000
R, 1567796207.842407, -54158.860000, 230.680000, 3.000000, 1310.680000
R, 1567796207.853156, -64172.780000, 167.300000, 3.000000, 1247.300000
R, 1567796207.864415, -60936.770000, 106.230000, 3.000000, 1186.230000
R, 1567796207.874928, -52903.100000, 70.140000, 3.000000, 1150.140000
R, 1567796207.885979, -57024.580000, 13.890000, 3.000000, 1093.890000
R, 1567796207.897152, -61693.450000, 309.740000, 2.000000, 1029.740000
R, 1567796207.907983, -57781.260000, 251.510000, 2.000000, 971.510000
R, 1567796207.918851, -55462.930000, 213.660000, 2.000000, 933.660000
R, 1567796207.930144, -64382.070000, 148.350000, 2.000000, 868.350000
R, 1567796207.941272, -56139.110000, 89.670000, 2.000000, 809.670000
R, 1567796207.951751, -51405.840000, 54.590000, 2.000000, 774.590000
R, 1567796207.963269, -61629.050000, 354.250000, 1.000000, 714.250000
R, 1567796207.974402, -58650.640000, 292.910000, 1.000000, 652.910000
R, 1567796207.984790, -54690.150000, 237.860000, 1.000000, 597.860000
R, 1567796207.995651, -55446.830000, 200.030000, 1.000000, 560.030000
R, 1567796208.007089, -59375.110000, 138.390000, 1.000000, 498.390000
R, 1567796208.018163, -51615.130000, 84.550000, 1.000000, 444.550000
R, 1567796208.029305, -48089.330000, 34.630000, 1.000000, 394.630000
R, 1567796208.040284, -57507.570000, 355.390000, 0.000000, 355.390000
R, 1567796208.050534, -54690.150000, 298.030000, 0.000000, 298.030000
R, 1567796208.062188, -49972.980000, 246.180000, 0.000000, 246.180000
R, 1567796208.072534, -50133.980000, 211.970000, 0.000000, 211.970000
R, 1567796208.083331, -57443.170000, 153.620000, 0.000000, 153.620000
R, 1567796208.095069, -50294.970000, 101.090000, 0.000000, 101.090000
R, 1567796208.105257, -45803.200000, 55.060000, 0.000000, 55.060000
R, 1567796208.116303, -46334.480000, 23.440000, 0.000000, 23.440000
R, 1567796208.128340, -51599.040000, 330.640000, -1.000000, -29.360000
T, 1567796208.130776, 17040
T, 1567796208.133858, 17115
T, 1567796208.136639, 17199
R, 1567796208.138399, -45529.510000, 283.190000, -1.000000, -76.810000
T, 1567796208.139421, 17279
T, 1567796208.142391, 17359
T, 1567796208.145527, 17434
T, 1567796208.148343, 17509
R, 1567796208.150012, -43034.080000, 239.740000, -1.000000, -120.260000
T, 1567796208.151091, 17589
T, 1567796208.153940, 17667
T, 1567796208.157070, 17742
T, 1567796208.159711, 17815
R, 1567796208.161085, -42728.190000, 210.590000, -1.000000, -149.410000
T, 1567796208.162855, 17897
T, 1567796208.165570, 17971
T, 1567796208.168603, 18049
R, 1567796208.171407, -48395.230000, 161.410000, -1.000000, -198.590000
T, 1567796208.171616, 18121
T, 1567796208.174183, 18195
T, 1567796208.176991, 18270
T, 1567796208.180125, 18336
T, 1567796208.182929, 18407
R, 1567796208.183099, -42213.000000, 117.150000, -1.000000, -242.850000
T, 1567796208.185790, 18483
T, 1567796208.188791, 18545
T, 1567796208.191858, 18614
R, 1567796208.193204, -38993.090000, 90.540000, -1.000000, -269.460000
T, 1567796208.194503, 18678
T, 1567796208.197740, 18745
T, 1567796208.200145, 18815
T, 1567796208.203950, 18876
R, 1567796208.204305, -34436.920000, 54.880000, -1.000000, -305.120000
T, 1567796208.206004, 18939
T, 1567796208.209268, 19001
T, 1567796208.212061, 19060
T, 1567796208.214897, 19120
R, 1567796208.215206, -37431.440000, 17.440000, -1.000000, -342.560000
T, 1567796208.217647, 19180
T, 1567796208.220711, 19240
T, 1567796208.223330, 19297
T, 1567796208.226814, 19356
R, 1567796208.227012, -39926.870000, 337.140000, -2.000000, -382.860000
T, 1567796208.229183, 19414
T, 1567796208.232345, 19462
T, 1567796208.235020, 19517
R, 1567796208.237191, -35740.990000, 312.750000, -2.000000, -407.250000
T, 1567796208.238084, 19576
T, 1567796208.240844, 19627
T, 1567796208.243919, 19676
T, 1567796208.246621, 19727
R, 1567796208.248285, -31281.410000, 280.020000, -2.000000, -439.980000
T, 1567796208.249735, 19782
T, 1567796208.252527, 19834
T, 1567796208.255594, 19876
T, 1567796208.258527, 19923
R, 1567796208.259230, -27465.820000, 251.140000, -2.000000, -468.860000
T, 1567796208.261195, 19968
T, 1567796208.264269, 20020
T, 1567796208.267141, 20063
T, 1567796208.270123, 20103
R, 1567796208.270970, -25421.180000, 225.150000, -2.000000, -494.850000
T, 1567796208.273009, 20147
T, 1567796208.275779, 20184
T, 1567796208.278692, 20224
R, 1567796208.281295, -25662.670000, 207.640000, -2.000000, -512.360000
T, 1567796208.281610, 20267
T, 1567796208.284597, 20310
T, 1567796208.287422, 20345
T, 1567796208.290421, 20388
R, 1567796208.292434, -25485.580000, 181.310000, -2.000000, -538.690000
T, 1567796208.293164, 20418
T, 1567796208.296306, 20456
T, 1567796208.298910, 20491
T, 1567796208.301926, 20522
R, 1567796208.303123, -22040.270000, 157.810000, -2.000000, -562.190000
T, 1567796208.304665, 20557
T, 1567796208.307689, 20590
T, 1567796208.310651, 20624
T, 1567796208.313551, 20651
R, 1567796208.314257, -19255.050000, 144.670000, -2.000000, -575.330000
T, 1567796208.316242, 20678
T, 1567796208.319322, 20702
T, 1567796208.322290, 20730
T, 1567796208.325703, 20758
R, 1567796208.325905, -15487.760000, 128.190000, -2.000000, -591.810000
T, 1567796208.327900, 20782
T, 1567796208.330913, 20806
T, 1567796208.333626, 20833
R, 1567796208.335783, -12203.450000, 115.080000, -2.000000, -604.920000
T, 1567796208.336715, 20855
T, 1567796208.339401, 20878
T, 1567796208.342494, 20894
T, 1567796208.345461, 20917
R, 1567796208.347163, -10062.210000, 105.250000, -2.000000, -614.750000
T, 1567796208.348385, 20931
T, 1567796208.351070, 20944
T, 1567796208.354139, 20957
T, 1567796208.356934, 20971
R, 1567796208.358046, -7357.490000, 100.230000, -2.000000, -619.770000
T, 1567796208.359996, 20985
T, 1567796208.362616, 20993
T, 1567796208.365762, 21005
T, 1567796208.368819, 21010
R, 1567796208.369125, -4910.360000, 94.820000, -2.000000, -625.180000
T, 1567796208.371510, 21023
T, 1567796208.374285, 21029
T, 1567796208.377281, 21033
R, 1567796208.379596, -2592.030000, 91.750000, -2.000000, -628.250000
T, 1567796208.380045, 21039
T, 1567796208.383129, 21040
T, 1567796208.385881, 21045
T, 1567796208.388994, 21045
R, 1567796208.390597, -1014.270000, 91.120000, -2.000000, -628.880000
T, 1567796208.391727, 21046
T, 1567796208.394749, 21044
T, 1567796208.397498, 21040
T, 1567796208.400565, 21040
R, 1567796208.402025, 1014.270000, 91.810000, -2.000000, -628.190000
T, 1567796208.403287, 21030
T, 1567796208.406343, 21032
T, 1567796208.409106, 21022
T, 1567796208.412677, 21018
R, 1567796208.413038, 2543.730000, 94.140000, -2.000000, -625.860000
T, 1567796208.414881, 21008
T, 1567796208.417996, 21004
T, 1567796208.420698, 20993
T, 1567796208.423717, 20984
R, 1567796208.424111, 4298.580000, 98.220000, -2.000000, -621.780000
T, 1567796208.426662, 20972
T, 1567796208.429840, 20958
T, 1567796208.432320, 20945
R, 1567796208.434465, 5683.140000, 102.100000, -2.000000, -617.900000
T, 1567796208.435341, 20933
T, 1567796208.438005, 20916
T, 1567796208.441113, 20901
T, 1567796208.444044, 20878
R, 1567796208.446093, 8371.760000, 110.130000, -2.000000, -609.870000
T, 1567796208.446985, 20857
T, 1567796208.449714, 20836
T, 1567796208.453002, 20813
T, 1567796208.455585, 20791
R, 1567796208.456567, 11253.580000, 121.140000, -2.000000, -598.860000
T, 1567796208.458589, 20769
T, 1567796208.461529, 20746
T, 1567796208.464511, 20723
R, 1567796208.467533, 12718.640000, 134.530000, -2.000000, -585.470000
T, 1567796208.467772, 20699
T, 1567796208.470129, 20675
T, 1567796208.472797, 20644
T, 1567796208.475917, 20615
R, 1567796208.478486, 15181.870000, 144.890000, -2.000000, -575.110000
T, 1567796208.478754, 20586
T, 1567796208.481833, 20556
T, 1567796208.484522, 20527
T, 1567796208.487617, 20497
R, 1567796208.489419, 18514.470000, 163.210000, -2.000000, -556.790000
T, 1567796208.490269, 20464
T, 1567796208.493250, 20434
T, 1567796208.496177, 20401
T, 1567796208.499428, 20369
R, 1567796208.501016, 22088.570000, 185.160000, -2.000000, -534.840000
T, 1567796208.501917, 20329
T, 1567796208.505026, 20292
T, 1567796208.507707, 20256
T, 1567796208.511021, 20217
R, 1567796208.511543, 23151.140000, 208.980000, -2.000000, -511.020000
T, 1567796208.513498, 20179
T, 1567796208.516550, 20140
T, 1567796208.519227, 20097
T, 1567796208.522743, 20053
R, 1567796208.522960, 23666.330000, 225.130000, -2.000000, -494.870000
T, 1567796208.525086, 20009
T, 1567796208.528196, 19969
T, 1567796208.530919, 19928
R, 1567796208.534300, 24165.410000, 249.700000, -2.000000, -470.300000
T, 1567796208.534395, 19879
T, 1567796208.536644, 19833
T, 1567796208.539888, 19786
T, 1567796208.542591, 19737
R, 1567796208.544309, 27707.310000, 277.330000, -2.000000, -442.670000
T, 1567796208.545620, 19683
T, 1567796208.548299, 19628
T, 1567796208.551389, 19578
T, 1567796208.554637, 19528
R, 1567796208.555944, 29977.350000, 297.780000, -2.000000, -422.220000
T, 1567796208.557229, 19473
T, 1567796208.559921, 19421
T, 1567796208.562911, 19365
T, 1567796208.565734, 19314
R, 1567796208.566305, 33889.540000, 331.750000, -2.000000, -388.250000
T, 1567796208.568786, 19256
T, 1567796208.571544, 19202
T, 1567796208.574803, 19143
T, 1567796208.577638, 19084
R, 1567796208.577874, 39508.280000, 11.300000, -1.000000, -348.700000
T, 1567796208.580401, 19030
T, 1567796208.583127, 18970
T, 1567796208.586226, 18903
R, 1567796208.588931, 38671.100000, 50.060000, -1.000000, -309.940000
T, 1567796208.589248, 18847
T, 1567796208.592069, 18785
T, 1567796208.594757, 18717
T, 1567796208.597864, 18653
R, 1567796208.598948, 36111.270000, 74.710000, -1.000000, -285.290000
T, 1567796208.600450, 18596
T, 1567796208.603563, 18528
T, 1567796208.606294, 18457
T, 1567796208.609438, 18396
R, 1567796208.610195, 42196.900000, 116.530000, -1.000000, -243.470000
T, 1567796208.612198, 18326
T, 1567796208.615233, 18255
T, 1567796208.617982, 18188
R, 1567796208.621674, 50729.660000, 166.860000, -1.000000, -193.140000
T, 1567796208.621825, 18117
T, 1567796208.623696, 18039
T, 1567796208.626862, 17973
T, 1567796208.629551, 17900
R, 1567796208.632258, 57201.680000, 224.550000, -1.000000, -135.450000
T, 1567796208.632676, 17818
T, 1567796208.635533, 17746
T, 1567796208.638576, 17668
T, 1567796208.641376, 17593
R, 1567796208.642954, 52806.500000, 260.580000, -1.000000, -99.420000
T, 1567796208.644198, 17517
T, 1567796208.646910, 17444
T, 1567796208.649988, 17369
T, 1567796208.653545, 17291
R, 1567796208.653969, 62514.530000, 322.760000, -1.000000, -37.240000
T, 1567796208.655820, 17215
T, 1567796208.658603, 17138
T, 1567796208.661617, 17060
T, 1567796208.664791, 16982
R, 1567796208.665173, 70725.290000, 34.710000, 0.000000, 34.710000
T, 1567796208.667422, 16898
T, 1567796208.670064, 16824
T, 1567796208.673211, 16739
R, 1567796208.676065, 59117.520000, 75.060000, 0.000000, 75.060000
T, 1567796208.676330, 16654
T, 1567796208.679037, 16570
T, 1567796208.681780, 16486
T, 1567796208.684841, 16405
R, 1567796208.687143, 64752.360000, 139.600000, 0.000000, 139.600000
T, 1567796208.687567, 16320
T, 1567796208.690804, 16234
T, 1567796208.693403, 16149
T, 1567796208.696447, 16060
R, 1567796208.698189, 72753.830000, 213.020000, 0.000000, 213.020000
T, 1567796208.699156, 15977
T, 1567796208.702516, 15893
T, 1567796208.704962, 15811
T, 1567796208.709072, 15717
R, 1567796208.709404, 62659.420000, 277.040000, 0.000000, 277.040000
T, 1567796208.710679, 15630
T, 1567796208.713707, 15553
T, 1567796208.716437, 15462
T, 1567796208.719716, 15370
R, 1567796208.720129, 65492.940000, 321.730000, 0.000000, 321.730000
T, 1567796208.722392, 15283
T, 1567796208.725458, 15199
T, 1567796208.728358, 15102
R, 1567796208.730522, 70886.290000, 33.930000, 1.000000, 393.930000
T, 1567796208.731241, 15007
T, 1567796208.734214, 14920
T, 1567796208.737164, 14822
T, 1567796208.739892, 14733
R, 1567796208.742161, 58876.030000, 94.860000, 1.000000, 454.860000
T, 1567796208.743040, 14634
T, 1567796208.745561, 14543
T, 1567796208.748733, 14450
T, 1567796208.751388, 14351
R, 1567796208.753120, 65267.550000, 163.530000, 1.000000, 523.530000
T, 1567796208.754479, 14261
T, 1567796208.757215, 14164
T, 1567796208.760313, 14069
T, 1567796208.763334, 13971
R, 1567796208.763732, 73864.700000, 213.940000, 1.000000, 573.940000
T, 1567796208.766064, 13874
T, 1567796208.768795, 13773
T, 1567796208.771897, 13676
T, 1567796208.774915, 13577
R, 1567796208.775061, 62562.820000, 278.810000, 1.000000, 638.810000
T, 1567796208.777689, 13475
T, 1567796208.780572, 13377
T, 1567796208.783482, 13273
R, 1567796208.785524, 67263.890000, 349.350000, 1.000000, 709.350000
T, 1567796208.786221, 13175
T, 1567796208.789183, 13076
T, 1567796208.792167, 12977
T, 1567796208.795085, 12875
R, 1567796208.797068, 71803.960000, 38.350000, 2.000000, 758.350000
T, 1567796208.797795, 12777
T, 1567796208.800844, 12673
T, 1567796208.803580, 12575
T, 1567796208.806715, 12471
R, 1567796208.808106, 61017.270000, 100.850000, 2.000000, 820.850000
T, 1567796208.809413, 12369
T, 1567796208.812505, 12272
T, 1567796208.815437, 12173
R, 1567796208.818328, 72319.150000, 172.910000, 2.000000, 892.910000
T, 1567796208.818610, 12079
T, 1567796208.821249, 11981
T, 1567796208.824138, 11881
T, 1567796208.826747, 11785
R, 1567796208.829340, 74299.390000, 245.670000, 2.000000, 965.670000
T, 1567796208.829877, 11689
T, 1567796208.832828, 11592
T, 1567796208.835881, 11497
T, 1567796208.838642, 11403
R, 1567796208.841120, 65235.350000, 290.180000, 2.000000, 1010.180000
T, 1567796208.841519, 11310
T, 1567796208.844404, 11218
T, 1567796208.847449, 11125
T, 1567796208.850414, 11034
R, 1567796208.851133, 74589.180000, 4.700000, 3.000000, 1084.700000
T, 1567796208.853092, 10944
T, 1567796208.856002, 10854
T, 1567796208.858793, 10765
T, 1567796208.861648, 10674
R, 1567796208.862154, 63045.810000, 72.970000, 3.000000, 1152.970000
T, 1567796208.864638, 10579
T, 1567796208.867636, 10496
T, 1567796208.870505, 10406
R, 1567796208.873819, 65235.350000, 117.490000, 3.000000, 1197.490000
T, 1567796208.873995, 10317
T, 1567796208.876353, 10227
T, 1567796208.879066, 10142
T, 1567796208.882150, 10052
T, 1567796208.884823, 9959
R, 1567796208.885100, 77953.990000, 194.840000, 3.000000, 1274.840000
T, 1567796208.887554, 9875
T, 1567796208.890823, 9791
T, 1567796208.893378, 9705
R, 1567796208.895202, 66120.820000, 265.320000, 3.000000, 1345.320000
T, 1567796208.896108, 9621
T, 1567796208.899137, 9535
T, 1567796208.901870, 9449
T, 1567796208.905296, 9363
R, 1567796208.906268, 69775.420000, 338.320000, 3.000000, 1418.320000
T, 1567796208.907878, 9276
T, 1567796208.910672, 9190
T, 1567796208.913501, 9105
T, 1567796208.916499, 9026
R, 1567796208.916938, 77390.500000, 31.140000, 4.000000, 1471.140000
T, 1567796208.918895, 8939
T, 1567796208.922037, 8852
T, 1567796208.924788, 8769
T, 1567796208.927476, 8684
R, 1567796208.928184, 63995.680000, 97.470000, 4.000000, 1537.470000
T, 1567796208.930750, 8602
T, 1567796208.933271, 8517
T, 1567796208.936346, 8430
T, 1567796208.939598, 8349
R, 1567796208.939767, 76488.930000, 173.550000, 4.000000, 1613.550000
T, 1567796208.941823, 8266
T, 1567796208.944857, 8181
T, 1567796208.947604, 8096
T, 1567796208.950603, 8012
R, 1567796208.950854, 78082.780000, 249.930000, 4.000000, 1689.930000
T, 1567796208.953583, 7931
T, 1567796208.956170, 7846
T, 1567796208.959025, 7762
R, 1567796208.961288, 69759.320000, 297.530000, 4.000000, 1737.530000
T, 1567796208.961967, 7677
T, 1567796208.964851, 7592
T, 1567796208.967981, 7506
T, 1567796208.970623, 7422
R, 1567796208.971792, 80063.030000, 17.530000, 5.000000, 1817.530000
T, 1567796208.973204, 7338
T, 1567796208.976188, 7256
T, 1567796208.979173, 7174
T, 1567796208.981730, 7090
R, 1567796208.983133, 65364.140000, 87.130000, 5.000000, 1887.130000
T, 1567796208.984825, 7011
T, 1567796208.987580, 6934
T, 1567796208.990286, 6853
T, 1567796208.993799, 6774
R, 1567796208.994068, 72174.250000, 136.400000, 5.000000, 1936.400000
T, 1567796208.995939, 6697
T, 1567796208.999125, 6621
T, 1567796209.001796, 6544
T, 1567796209.004614, 6465
R, 1567796209.005056, 82123.770000, 219.450000, 5.000000, 2019.450000
T, 1567796209.007722, 6390
T, 1567796209.010431, 6314
T, 1567796209.013097, 6234
R, 1567796209.016531, 71095.580000, 292.190000, 5.000000, 2092.190000
T, 1567796209.016746, 6158
T, 1567796209.018965, 6082
T, 1567796209.021687, 6001
T, 1567796209.024692, 5925
R, 1567796209.027061, 77970.090000, 14.120000, 6.000000, 2174.120000
T, 1567796209.027495, 5850
T, 1567796209.030629, 5775
T, 1567796209.033347, 5702
T, 1567796209.036167, 5632
R, 1567796209.038198, 72206.450000, 63.390000, 6.000000, 2223.390000
T, 1567796209.039083, 5562
T, 1567796209.041828, 5492
T, 1567796209.044738, 5420
T, 1567796209.047773, 5350
R, 1567796209.048663, 74267.190000, 136.930000, 6.000000, 2296.930000
T, 1567796209.050273, 5284
T, 1567796209.053347, 5215
T, 1567796209.056263, 5147
T, 1567796209.058961, 5078
R, 1567796209.060086, 84055.710000, 222.210000, 6.000000, 2382.210000
T, 1567796209.062191, 5012
T, 1567796209.064791, 4947
T, 1567796209.067569, 4882
T, 1567796209.070755, 4821
