T, 1567792691.424790, 6452
T, 1567792691.427462, 6361
T, 1567792691.430594, 6271
T, 1567792691.433326, 6178
T, 1567792691.436024, 6092
T, 1567792691.439094, 6001
T, 1567792691.441835, 5910
T, 1567792691.444935, 5819
T, 1567792691.447674, 5726
T, 1567792691.450374, 5638
T, 1567792691.453426, 5546
T, 1567792691.456175, 5453
T, 1567792691.458902, 5363
T, 1567792691.461966, 5273
T, 1567792691.464704, 5188
T, 1567792691.467438, 5095
T, 1567792691.470424, 5008
T, 1567792691.473261, 4920
T, 1567792691.475960, 4830
T, 1567792691.479097, 4739
T, 1567792691.481688, 4651
T, 1567792691.484947, 4562
T, 1567792691.487574, 4475
T, 1567792691.490310, 4391
T, 1567792691.493371, 4312
T, 1567792691.496102, 4233
T, 1567792691.498885, 4154
T, 1567792691.501849, 4074
T, 1567792691.504634, 4000
T, 1567792691.507386, 3926
T, 1567792691.511077, 3854
T, 1567792691.513157, 3782
T, 1567792691.516250, 3707
T, 1567792691.518968, 3636
T, 1567792691.522218, 3561
T, 1567792691.524704, 3484
T, 1567792691.527392, 3410
T, 1567792691.530248, 3335
T, 1567792691.533271, 3260
T, 1567792691.536024, 3185
T, 1567792691.538776, 3111
T, 1567792691.541845, 3034
T, 1567792691.545142, 2965
T, 1567792691.547618, 2889
T, 1567792691.550358, 2820
T, 1567792691.553112, 2749
T, 1567792691.556172, 2679
T, 1567792691.558897, 2612
T, 1567792691.561611, 2545
T, 1567792691.564750, 2478
T, 1567792691.567461, 2415
T, 1567792691.570209, 2347
T, 1567792691.573295, 2285
T, 1567792691.576079, 2221
T, 1567792691.579019, 2159
T, 1567792691.581702, 2098
T, 1567792691.584497, 2038
T, 1567792691.587442, 1978
T, 1567792691.590109, 1918
T, 1567792691.592848, 1861
T, 1567792691.595908, 1800
T, 1567792691.598714, 1743
T, 1567792691.601423, 1686
T, 1567792691.604471, 1632
T, 1567792691.607207, 1577
T, 1567792691.610242, 1522
T, 1567792691.613050, 1468
T, 1567792691.615793, 1414
T, 1567792691.618911, 1363
T, 1567792691.621830, 1311
T, 1567792691.624583, 1263
T, 1567792691.627493, 1211
T, 1567792691.630246, 1162
T, 1567792691.632985, 1115
T, 1567792691.636022, 1066
T, 1567792691.638740, 1019
T, 1567792691.641867, 975
T, 1567792691.644373, 932
T, 1567792691.647301, 887
T, 1567792691.649997, 844
T, 1567792691.652745, 802
T, 1567792691.655385, 762
T, 1567792691.658580, 721
T, 1567792691.661253, 683
T, 1567792691.664374, 644
T, 1567792691.666701, 609
T, 1567792691.669793, 572
T, 1567792691.672519, 539
T, 1567792691.675470, 504
T, 1567792691.677931, 471
T, 1567792691.681079, 440
T, 1567792691.683764, 409
T, 1567792691.687030, 379
T, 1567792691.689289, 349
T, 1567792691.692435, 322
T, 1567792691.695127, 295
T, 1567792691.697742, 272
T, 1567792691.700566, 245
T, 1567792691.703316, 220
T, 1567792691.706389, 199
T, 1567792691.709051, 176
T, 1567792691.711755, 156
T, 1567792691.714596, 135
T, 1567792691.717627, 117
T, 1567792691.720265, 99
T, 1567792691.723072, 85
T, 1567792691.725802, 69
T, 1567792691.728554, 48
T, 1567792691.731170, 49
T, 1567792691.733975, 48
T, 1567792691.736731, 50
T, 1567792691.739655, 49
T, 1567792691.742183, 48
T, 1567792691.744962, 50
T, 1567792691.747992, 50
T, 1567792691.750749, 48
T, 1567792691.753451, 49
T, 1567792691.756132, 49
T, 1567792691.758922, 48
T, 1567792691.761590, 49
T, 1567792691.764368, 48
T, 1567792691.767270, 48
T, 1567792691.770001, 50
T, 1567792691.772721, 48
T, 1567792691.775581, 49
T, 1567792691.778271, 48
T, 1567792691.781181, 49
T, 1567792691.783953, 49
T, 1567792691.786525, 50
T, 1567792691.789236, 49
T, 1567792691.791987, 49
T, 1567792691.794677, 49
T, 1567792691.797389, 49
T, 1567792691.800561, 48
T, 1567792691.803236, 49
T, 1567792691.805985, 49
T, 1567792691.808691, 49
T, 1567792691.811413, 50
T, 1567792691.814159, 49
T, 1567792691.816832, 50
T, 1567792691.819647, 50
T, 1567792691.822375, 48
T, 1567792691.825101, 49
T, 1567792691.828149, 48
T, 1567792691.830838, 50
T, 1567792691.833581, 48
T, 1567792691.836379, 48
T, 1567792691.839107, 47
T, 1567792691.841850, 49
T, 1567792691.844487, 49
T, 1567792691.847213, 49
T, 1567792691.850014, 49
T, 1567792691.852756, 49
T, 1567792691.855821, 49
T, 1567792691.858514, 49
T, 1567792691.861282, 50
T, 1567792691.864006, 51
T, 1567792691.866764, 49
T, 1567792691.869459, 51
T, 1567792691.872202, 50
T, 1567792691.874997, 49
T, 1567792691.877689, 49
T, 1567792691.880377, 48
T, 1567792691.883566, 49
T, 1567792691.886146, 48
T, 1567792691.888989, 49
T, 1567792691.894531, 49
T, 1567792691.895074, 50
T, 1567792691.897018, 49
T, 1567792691.899803, 49
T, 1567792691.902566, 49
T, 1567792691.905576, 49
T, 1567792691.908001, 49
T, 1567792691.910751, 49
T, 1567792691.913877, 50
T, 1567792691.917217, 50
T, 1567792691.919221, 49
T, 1567792691.921900, 49
T, 1567792691.924660, 49
T, 1567792691.927959, 48
T, 1567792691.930122, 50
T, 1567792691.932900, 50
T, 1567792691.935540, 49
T, 1567792691.938532, 48
T, 1567792691.941404, 49
T, 1567792691.944131, 49
T, 1567792691.947031, 49
T, 1567792691.949637, 50
T, 1567792691.952413, 49
T, 1567792691.955055, 48
T, 1567792691.957852, 49
T, 1567792691.960833, 48
T, 1567792691.963289, 50
T, 1567792691.966014, 50
T, 1567792691.969103, 49
T, 1567792691.971979, 49
T, 1567792691.974509, 50
T, 1567792691.977286, 50
T, 1567792691.979974, 49
T, 1567792691.982970, 49
T, 1567792691.985369, 50
T, 1567792691.988066, 50
T, 1567792691.990929, 50
T, 1567792691.993664, 49
T, 1567792691.996708, 49
T, 1567792691.999436, 49
T, 1567792692.002249, 49
T, 1567792692.005000, 48
T, 1567792692.007622, 49
T, 1567792692.010379, 51
T, 1567792692.013178, 49
T, 1567792692.015839, 49
T, 1567792692.018513, 49
T, 1567792692.021205, 50
T, 1567792692.024566, 48
T, 1567792692.027142, 49
T, 1567792692.029869, 50
T, 1567792692.032547, 50
T, 1567792692.035453, 49
T, 1567792692.038042, 49
T, 1567792692.040917, 49
T, 1567792692.043527, 49
T, 1567792692.046266, 50
T, 1567792692.048980, 49
T, 1567792692.052008, 49
T, 1567792692.054835, 50
T, 1567792692.057511, 50
T, 1567792692.060232, 51
T, 1567792692.062970, 49
T, 1567792692.065658, 49
T, 1567792692.068455, 49
T, 1567792692.071236, 49
T, 1567792692.073896, 50
T, 1567792692.076611, 50
T, 1567792692.079645, 48
T, 1567792692.082447, 49
T, 1567792692.085133, 49
T, 1567792692.087826, 50
T, 1567792692.090572, 50
T, 1567792692.093300, 49
T, 1567792692.096031, 49
T, 1567792692.098795, 49
T, 1567792692.101500, 48
T, 1567792692.104290, 49
T, 1567792692.107364, 50
T, 1567792692.110044, 48
T, 1567792692.112810, 48
T, 1567792692.115466, 49
T, 1567792692.118141, 50
T, 1567792692.121061, 51
T, 1567792692.123867, 50
T, 1567792692.126804, 52
T, 1567792692.129178, 50
T, 1567792692.131948, 49
T, 1567792692.135011, 49
T, 1567792692.137708, 49
T, 1567792692.140453, 49
T, 1567792692.143124, 50
T, 1567792692.145856, 50
T, 1567792692.148609, 49
T, 1567792692.151511, 49
T, 1567792692.154135, 50
T, 1567792692.156971, 50
T, 1567792692.159515, 49
T, 1567792692.162621, 49
T, 1567792692.165355, 48
T, 1567792692.168266, 49
T, 1567792692.170813, 49
T, 1567792692.173516, 49
T, 1567792692.176379, 49
T, 1567792692.179096, 49
T, 1567792692.181611, 49
T, 1567792692.184383, 49
T, 1567792692.187149, 49
T, 1567792692.190243, 50
T, 1567792692.193021, 50
T, 1567792692.195696, 49
T, 1567792692.198437, 49
T, 1567792692.201199, 49
T, 1567792692.203948, 49
T, 1567792692.206795, 50
T, 1567792692.209552, 50
T, 1567792692.212142, 49
T, 1567792692.214832, 50
T, 1567792692.217856, 48
T, 1567792692.220613, 50
T, 1567792692.223336, 49
T, 1567792692.226051, 49
T, 1567792692.228824, 49
T, 1567792692.231530, 50
T, 1567792692.234255, 48
T, 1567792692.237045, 49
T, 1567792692.239678, 50
T, 1567792692.242476, 48
T, 1567792692.245928, 49
T, 1567792692.248241, 51
T, 1567792692.250978, 49
T, 1567792692.253723, 49
T, 1567792692.256385, 49
T, 1567792692.259171, 50
T, 1567792692.261951, 48
T, 1567792692.264731, 49
T, 1567792692.267712, 50
T, 1567792692.270120, 50
T, 1567792692.273190, 49
T, 1567792692.275951, 49
T, 1567792692.278795, 50
T, 1567792692.281413, 48
T, 1567792692.284078, 48
T, 1567792692.286847, 49
T, 1567792692.289601, 49
T, 1567792692.292289, 51
T, 1567792692.294990, 49
T, 1567792692.297732, 49
T, 1567792692.300918, 47
T, 1567792692.303545, 49
T, 1567792692.306296, 49
T, 1567792692.309009, 48
T, 1567792692.311831, 50
T, 1567792692.314532, 51
T, 1567792692.317284, 50
T, 1567792692.320150, 49
T, 1567792692.322962, 49
T, 1567792692.325369, 48
T, 1567792692.328466, 49
T, 1567792692.331219, 50
T, 1567792692.333850, 50
T, 1567792692.336450, 49
T, 1567792692.339387, 49
T, 1567792692.342124, 48
T, 1567792692.344779, 48
T, 1567792692.347531, 49
T, 1567792692.350309, 48
T, 1567792692.353077, 48
T, 1567792692.356149, 49
T, 1567792692.358862, 50
T, 1567792692.361601, 49
T, 1567792692.364338, 49
T, 1567792692.367338, 50
T, 1567792692.369779, 50
T, 1567792692.372470, 48
T, 1567792692.375307, 49
T, 1567792692.377905, 49
T, 1567792692.380740, 50
T, 1567792692.383804, 47
T, 1567792692.386492, 49
T, 1567792692.389282, 49
T, 1567792692.391974, 49
T, 1567792692.394700, 49
T, 1567792692.397471, 49
T, 1567792692.400009, 49
T, 1567792692.402909, 50
T, 1567792692.405643, 50
T, 1567792692.408341, 50
T, 1567792692.410954, 48
T, 1567792692.414182, 48
T, 1567792692.416948, 48
T, 1567792692.419647, 49
T, 1567792692.422213, 49
T, 1567792692.425002, 49
T, 1567792692.427758, 50
T, 1567792692.430571, 49
T, 1567792692.433144, 49
T, 1567792692.435790, 48
T, 1567792692.438967, 49
T, 1567792692.441821, 49
T, 1567792692.444722, 49
T, 1567792692.447341, 50
T, 1567792692.450082, 49
T, 1567792692.452959, 49
T, 1567792692.455398, 48
T, 1567792692.458047, 48
T, 1567792692.460781, 50
T, 1567792692.463649, 48
T, 1567792692.466345, 48
T, 1567792692.469614, 48
T, 1567792692.472160, 48
T, 1567792692.474911, 49
T, 1567792692.477741, 48
T, 1567792692.480305, 48
T, 1567792692.483049, 49
T, 1567792692.485781, 48
T, 1567792692.488466, 50
T, 1567792692.491230, 48
T, 1567792692.493953, 49
T, 1567792692.497222, 49
T, 1567792692.499753, 50
T, 1567792692.502523, 50
T, 1567792692.505258, 49
T, 1567792692.508223, 49
T, 1567792692.510724, 48
T, 1567792692.513371, 48
T, 1567792692.516371, 49
T, 1567792692.519038, 49
T, 1567792692.521651, 49
T, 1567792692.524782, 49
T, 1567792692.527584, 49
T, 1567792692.530192, 49
T, 1567792692.533029, 49
T, 1567792692.535700, 50
T, 1567792692.538334, 48
T, 1567792692.541170, 48
T, 1567792692.544072, 50
T, 1567792692.546492, 49
T, 1567792692.549360, 49
T, 1567792692.552541, 49
T, 1567792692.555134, 48
T, 1567792692.557841, 49
T, 1567792692.560571, 48
T, 1567792692.563876, 47
T, 1567792692.566038, 47
T, 1567792692.568742, 49
T, 1567792692.571522, 49
T, 1567792692.574246, 49
T, 1567792692.576987, 50
T, 1567792692.579991, 47
T, 1567792692.582700, 48
T, 1567792692.586020, 48
T, 1567792692.588202, 50
T, 1567792692.590886, 49
T, 1567792692.593641, 49
T, 1567792692.596639, 49
T, 1567792692.599117, 48
T, 1567792692.601825, 49
T, 1567792692.604561, 49
T, 1567792692.607724, 49
T, 1567792692.610344, 49
T, 1567792692.613144, 50
T, 1567792692.615816, 48
T, 1567792692.619186, 49
T, 1567792692.621183, 50
T, 1567792692.623873, 48
T, 1567792692.626610, 49
T, 1567792692.629908, 49
T, 1567792692.632159, 51
T, 1567792692.635303, 50
T, 1567792692.638021, 50
T, 1567792692.640776, 48
T, 1567792692.643462, 49
T, 1567792692.646206, 48
T, 1567792692.649140, 48
T, 1567792692.651680, 65
T, 1567792692.654266, 76
T, 1567792692.657071, 85
T, 1567792692.659888, 97
T, 1567792692.663206, 107
T, 1567792692.665664, 118
T, 1567792692.668413, 130
T, 1567792692.671137, 141
T, 1567792692.674392, 153
T, 1567792692.677033, 166
T, 1567792692.679686, 179
T, 1567792692.682418, 190
T, 1567792692.685374, 201
T, 1567792692.688134, 216
T, 1567792692.690969, 227
T, 1567792692.693655, 239
T, 1567792692.696386, 254
T, 1567792692.699480, 265
T, 1567792692.702183, 279
T, 1567792692.705003, 293
T, 1567792692.707839, 306
T, 1567792692.710647, 319
T, 1567792692.713442, 332
T, 1567792692.716184, 346
T, 1567792692.718914, 360
T, 1567792692.721913, 374
T, 1567792692.724993, 388
T, 1567792692.728012, 404
T, 1567792692.730178, 418
T, 1567792692.733251, 432
T, 1567792692.735976, 449
T, 1567792692.738727, 463
T, 1567792692.741452, 479
T, 1567792692.744208, 496
T, 1567792692.747255, 509
T, 1567792692.750282, 527
T, 1567792692.752713, 544
T, 1567792692.755391, 560
T, 1567792692.758501, 578
T, 1567792692.761215, 594
T, 1567792692.764108, 611
T, 1567792692.766719, 630
T, 1567792692.769917, 647
T, 1567792692.772926, 664
T, 1567792692.775441, 682
T, 1567792692.778047, 699
T, 1567792692.780685, 718
T, 1567792692.783725, 737
T, 1567792692.786691, 754
T, 1567792692.789224, 773
T, 1567792692.791976, 790
T, 1567792692.795056, 810
T, 1567792692.797740, 827
T, 1567792692.800478, 847
T, 1567792692.803208, 866
T, 1567792692.806274, 886
T, 1567792692.809025, 906
T, 1567792692.811761, 924
T, 1567792692.814445, 945
T, 1567792692.817194, 964
T, 1567792692.820264, 981
T, 1567792692.823058, 1002
T, 1567792692.826063, 1023
T, 1567792692.828730, 1042
T, 1567792692.831529, 1062
T, 1567792692.834601, 1083
T, 1567792692.837332, 1102
T, 1567792692.840034, 1124
T, 1567792692.843372, 1146
T, 1567792692.845983, 1166
T, 1567792692.849505, 1189
T, 1567792692.851584, 1210
T, 1567792692.854318, 1234
T, 1567792692.857456, 1256
T, 1567792692.860266, 1278
T, 1567792692.863065, 1302
T, 1567792692.866179, 1326
T, 1567792692.868958, 1348
T, 1567792692.871861, 1373
T, 1567792692.874745, 1395
T, 1567792692.877321, 1421
T, 1567792692.880185, 1444
T, 1567792692.883084, 1469
T, 1567792692.885882, 1494
T, 1567792692.889153, 1520
T, 1567792692.891569, 1544
T, 1567792692.894298, 1569
T, 1567792692.897400, 1594
T, 1567792692.900165, 1621
T, 1567792692.902892, 1647
T, 1567792692.905995, 1672
T, 1567792692.908763, 1698
T, 1567792692.911483, 1725
T, 1567792692.914920, 1751
T, 1567792692.917275, 1779
T, 1567792692.920534, 1805
T, 1567792692.923121, 1834
T, 1567792692.926147, 1861
T, 1567792692.928800, 1888
T, 1567792692.931579, 1917
T, 1567792692.934302, 1946
T, 1567792692.937788, 1974
T, 1567792692.939968, 2002
T, 1567792692.942705, 2033
T, 1567792692.945916, 2063
T, 1567792692.948866, 2090
T, 1567792692.951592, 2122
T, 1567792692.954388, 2151
T, 1567792692.957256, 2183
T, 1567792692.960303, 2211
T, 1567792692.963016, 2243
T, 1567792692.965687, 2274
T, 1567792692.968717, 2305
T, 1567792692.971469, 2338
T, 1567792692.974232, 2369
T, 1567792692.977267, 2401
T, 1567792692.979934, 2433
T, 1567792692.983008, 2463
T, 1567792692.985757, 2494
T, 1567792692.988479, 2528
T, 1567792692.992100, 2562
T, 1567792692.994334, 2594
T, 1567792692.997092, 2626
T, 1567792693.000110, 2661
T, 1567792693.002767, 2696
T, 1567792693.005424, 2729
T, 1567792693.008498, 2762
T, 1567792693.011290, 2796
T, 1567792693.014320, 2833
T, 1567792693.017095, 2865
T, 1567792693.019870, 2900
T, 1567792693.022898, 2936
T, 1567792693.025683, 2971
T, 1567792693.028471, 3009
T, 1567792693.031579, 3046
T, 1567792693.034334, 3080
T, 1567792693.037011, 3119
T, 1567792693.039988, 3155
T, 1567792693.042820, 3192
T, 1567792693.045778, 3229
T, 1567792693.048596, 3268
T, 1567792693.051340, 3305
T, 1567792693.054384, 3343
T, 1567792693.057121, 3381
T, 1567792693.059828, 3421
T, 1567792693.062927, 3455
T, 1567792693.065627, 3494
T, 1567792693.069021, 3533
T, 1567792693.071463, 3568
T, 1567792693.074236, 3607
T, 1567792693.077241, 3644
T, 1567792693.079981, 3680
T, 1567792693.082725, 3716
T, 1567792693.085828, 3753
T, 1567792693.088497, 3788
T, 1567792693.091175, 3825
T, 1567792693.094331, 3858
T, 1567792693.097096, 3895
T, 1567792693.099806, 3927
T, 1567792693.102947, 3959
T, 1567792693.105595, 3996
T, 1567792693.108656, 4030
T, 1567792693.111670, 4065
T, 1567792693.114156, 4100
T, 1567792693.117218, 4133
T, 1567792693.119946, 4171
T, 1567792693.123111, 4204
T, 1567792693.125758, 4244
T, 1567792693.128468, 4282
T, 1567792693.131580, 4321
T, 1567792693.134526, 4360
T, 1567792693.137004, 4397
T, 1567792693.140143, 4436
T, 1567792693.142974, 4477
T, 1567792693.145478, 4519
T, 1567792693.148538, 4559
T, 1567792693.151153, 4599
T, 1567792693.154069, 4642
T, 1567792693.157054, 4684
T, 1567792693.159848, 4727
T, 1567792693.162838, 4770
T, 1567792693.165703, 4811
T, 1567792693.168356, 4857
T, 1567792693.171426, 4901
T, 1567792693.174314, 4943
T, 1567792693.177192, 4987
T, 1567792693.179975, 5030
T, 1567792693.182886, 5073
T, 1567792693.185438, 5116
T, 1567792693.189183, 5159
T, 1567792693.191196, 5203
T, 1567792693.194180, 5247
T, 1567792693.196927, 5292
T, 1567792693.200072, 5335
T, 1567792693.202734, 5379
T, 1567792693.205472, 5423
T, 1567792693.208220, 5467
T, 1567792693.211772, 5510
T, 1567792693.214113, 5558
T, 1567792693.216857, 5603
T, 1567792693.219894, 5645
T, 1567792693.222997, 5690
T, 1567792693.225606, 5735
T, 1567792693.228478, 5782
T, 1567792693.231158, 5824
T, 1567792693.234172, 5871
T, 1567792693.236936, 5915
T, 1567792693.239744, 5962
T, 1567792693.242768, 6006
T, 1567792693.245453, 6050
T, 1567792693.248173, 6095
T, 1567792693.251349, 6141
T, 1567792693.254061, 6187
T, 1567792693.257077, 6228
T, 1567792693.259864, 6271
T, 1567792693.262624, 6319
T, 1567792693.265726, 6364
T, 1567792693.268375, 6407
T, 1567792693.271125, 6453
T, 1567792693.274276, 6499
T, 1567792693.277332, 6544
T, 1567792693.279713, 6587
T, 1567792693.282736, 6635
T, 1567792693.285555, 6681
T, 1567792693.288518, 6725
T, 1567792693.291203, 6767
T, 1567792693.294142, 6813
T, 1567792693.297096, 6860
T, 1567792693.299851, 6904
T, 1567792693.302483, 6950
T, 1567792693.305615, 6994
T, 1567792693.308381, 7036
T, 1567792693.310961, 7081
T, 1567792693.314062, 7127
T, 1567792693.316912, 7167
T, 1567792693.320364, 7210
T, 1567792693.322561, 7256
T, 1567792693.325335, 7299
T, 1567792693.328471, 7343
T, 1567792693.331130, 7384
T, 1567792693.333911, 7431
T, 1567792693.337005, 7473
T, 1567792693.339722, 7519
T, 1567792693.342678, 7561
T, 1567792693.345428, 7605
T, 1567792693.348182, 7648
T, 1567792693.351388, 7691
T, 1567792693.353997, 7734
T, 1567792693.356762, 7778
T, 1567792693.359866, 7821
T, 1567792693.362561, 7864
T, 1567792693.365265, 7907
T, 1567792693.368404, 7951
T, 1567792693.371134, 7995
T, 1567792693.373895, 8039
T, 1567792693.376941, 8081
T, 1567792693.379679, 8127
T, 1567792693.382737, 8170
T, 1567792693.385781, 8213
T, 1567792693.388193, 8258
T, 1567792693.391290, 8300
T, 1567792693.393985, 8345
T, 1567792693.397005, 8386
T, 1567792693.399748, 8432
T, 1567792693.402497, 8473
T, 1567792693.405613, 8517
T, 1567792693.408260, 8557
T, 1567792693.411031, 8598
T, 1567792693.414117, 8642
T, 1567792693.416867, 8682
T, 1567792693.420011, 8725
T, 1567792693.422685, 8766
T, 1567792693.425381, 8811
T, 1567792693.428119, 8852
T, 1567792693.431158, 8892
T, 1567792693.434103, 8934
T, 1567792693.437148, 8977
T, 1567792693.439945, 9019
T, 1567792693.442474, 9061
T, 1567792693.445700, 9105
T, 1567792693.448438, 9146
T, 1567792693.451076, 9189
T, 1567792693.454246, 9230
T, 1567792693.456936, 9276
T, 1567792693.459598, 9316
T, 1567792693.463061, 9358
T, 1567792693.465192, 9402
T, 1567792693.468043, 9448
T, 1567792693.471312, 9490
T, 1567792693.474332, 9529
T, 1567792693.476981, 9575
T, 1567792693.479678, 9621
T, 1567792693.482415, 9664
T, 1567792693.485685, 9707
T, 1567792693.488131, 9752
T, 1567792693.490837, 9793
T, 1567792693.493941, 9838
T, 1567792693.496622, 9878
T, 1567792693.499342, 9922
T, 1567792693.502468, 9967
T, 1567792693.505259, 10008
T, 1567792693.508500, 10051
T, 1567792693.511111, 10091
T, 1567792693.514141, 10135
T, 1567792693.517094, 10178
T, 1567792693.520050, 10218
T, 1567792693.522714, 10264
T, 1567792693.525931, 10303
T, 1567792693.529037, 10345
T, 1567792693.531529, 10387
T, 1567792693.534372, 10431
T, 1567792693.537309, 10473
T, 1567792693.540062, 10516
T, 1567792693.543087, 10558
T, 1567792693.545811, 10599
T, 1567792693.548952, 10642
T, 1567792693.551823, 10683
T, 1567792693.554718, 10724
T, 1567792693.557600, 10765
T, 1567792693.560716, 10806
T, 1567792693.563307, 10846
T, 1567792693.566354, 10886
T, 1567792693.569245, 10929
T, 1567792693.572319, 10968
T, 1567792693.574897, 11010
T, 1567792693.578011, 11048
T, 1567792693.580685, 11090
T, 1567792693.584095, 11132
T, 1567792693.586677, 11168
T, 1567792693.589636, 11213
T, 1567792693.592385, 11254
T, 1567792693.595363, 11297
T, 1567792693.598095, 11339
T, 1567792693.601393, 11379
T, 1567792693.603904, 11426
T, 1567792693.607036, 11464
T, 1567792693.609700, 11507
T, 1567792693.613036, 11550
T, 1567792693.615484, 11592
T, 1567792693.618558, 11634
T, 1567792693.621277, 11679
T, 1567792693.624507, 11718
